"統計年月","縣市","行政區域","出生數","出生數.男","出生數.女","死亡數","死亡數.男","死亡數.女","結婚對數","離婚對數"
10401,"高雄市","彌陀區漯底里",4,2,2,2,1,1,4,0
10401,"高雄市","彌陀區彌靖里",4,1,3,4,4,0,3,1
10401,"高雄市","彌陀區彌仁里",0,0,0,2,1,1,1,0
10401,"高雄市","彌陀區彌壽里",0,0,0,2,2,0,1,1
10401,"高雄市","彌陀區彌陀里",0,0,0,2,1,1,5,0
10401,"高雄市","彌陀區南寮里",2,0,2,5,5,0,1,1
10401,"高雄市","彌陀區文安里",1,0,1,8,5,3,3,0
10401,"高雄市","彌陀區鹽埕里",1,1,0,2,1,1,1,0
10401,"高雄市","那瑪夏達卡努瓦里",3,1,2,6,5,1,5,0
10401,"高雄市","那瑪夏瑪雅里",5,1,4,0,0,0,2,0
10401,"高雄市","那瑪夏南沙魯里",0,0,0,3,2,1,0,0
10401,"高雄市","楠梓區翠屏里",19,8,11,13,10,3,21,7
10401,"高雄市","楠梓區大昌里",5,3,2,3,3,0,1,0
10401,"高雄市","楠梓區東寧里",7,2,5,7,3,4,8,2
10401,"高雄市","楠梓區福昌里",1,1,0,2,1,1,5,0
10401,"高雄市","楠梓區廣昌里",4,1,3,8,7,1,5,2
10401,"高雄市","楠梓區國昌里",5,4,1,5,3,2,1,0
10401,"高雄市","楠梓區和昌里",2,2,0,3,2,1,3,1
10401,"高雄市","楠梓區宏昌里",2,2,0,1,1,0,4,1
10401,"高雄市","楠梓區宏南里",2,1,1,4,2,2,0,0
10401,"高雄市","楠梓區宏榮里",2,1,1,7,5,2,2,1
10401,"高雄市","楠梓區宏毅里",2,0,2,4,4,0,2,1
10401,"高雄市","楠梓區惠豐里",10,4,6,9,5,4,6,3
10401,"高雄市","楠梓區惠民里",3,3,0,6,3,3,2,0
10401,"高雄市","楠梓區惠楠里",1,1,0,3,2,1,2,2
10401,"高雄市","楠梓區加昌里",16,6,10,9,3,6,16,4
10401,"高雄市","楠梓區建昌里",2,1,1,7,6,1,1,2
10401,"高雄市","楠梓區金田里",7,3,4,7,4,3,6,0
10401,"高雄市","楠梓區錦屏里",2,0,2,2,2,0,7,0
10401,"高雄市","楠梓區久昌里",1,1,0,3,0,3,1,4
10401,"高雄市","楠梓區藍田里",15,9,6,3,2,1,11,2
10401,"高雄市","楠梓區隆昌里",2,2,0,5,2,3,4,0
10401,"高雄市","楠梓區清豐里",41,25,16,11,7,4,44,6
10401,"高雄市","楠梓區慶昌里",3,0,3,4,2,2,2,1
10401,"高雄市","楠梓區仁昌里",11,7,4,7,5,2,10,5
10401,"高雄市","楠梓區稔田里",0,0,0,2,2,0,2,0
10401,"高雄市","楠梓區瑞屏里",4,4,0,1,0,1,3,1
10401,"高雄市","楠梓區盛昌里",5,3,2,1,1,0,5,2
10401,"高雄市","楠梓區泰昌里",2,1,1,4,1,3,2,1
10401,"高雄市","楠梓區五常里",9,4,5,10,6,4,11,4
10401,"高雄市","楠梓區享平里",4,4,0,4,2,2,4,1
10401,"高雄市","楠梓區興昌里",3,1,2,6,5,1,6,1
10401,"高雄市","楠梓區秀昌里",7,5,2,5,3,2,5,1
10401,"高雄市","楠梓區玉屏里",2,2,0,3,2,1,4,1
10401,"高雄市","楠梓區裕昌里",4,2,2,7,3,4,10,2
10401,"高雄市","楠梓區中和里",4,3,1,1,0,1,1,0
10401,"高雄市","楠梓區中興里",2,1,1,2,0,2,4,0
10401,"高雄市","楠梓區中陽里",6,3,3,2,0,2,5,1
10401,"高雄市","內門區東埔里",0,0,0,1,1,0,0,0
10401,"高雄市","內門區溝坪里",0,0,0,1,0,1,2,0
10401,"高雄市","內門區觀亭里",3,0,3,4,2,2,1,2
10401,"高雄市","內門區光興里",2,1,1,1,1,0,0,0
10401,"高雄市","內門區金竹里",1,1,0,1,0,1,0,0
10401,"高雄市","內門區木柵里",1,0,1,2,0,2,0,0
10401,"高雄市","內門區內東里",0,0,0,1,0,1,0,0
10401,"高雄市","內門區內豊里",2,0,2,2,1,1,1,0
10401,"高雄市","內門區內門里",0,0,0,0,0,0,1,0
10401,"高雄市","內門區內南里",0,0,0,0,0,0,0,0
10401,"高雄市","內門區內興里",1,1,0,3,2,1,2,0
10401,"高雄市","內門區瑞山里",0,0,0,1,1,0,0,0
10401,"高雄市","內門區三平里",0,0,0,1,1,0,0,0
10401,"高雄市","內門區石坑里",1,1,0,0,0,0,1,0
10401,"高雄市","內門區永富里",1,1,0,1,0,1,0,0
10401,"高雄市","內門區永吉里",0,0,0,2,2,0,0,0
10401,"高雄市","內門區永興里",0,0,0,0,0,0,0,0
10401,"高雄市","內門區中埔里",0,0,0,1,1,0,0,0
10401,"高雄市","鳥松區大華里",12,3,9,7,3,4,9,1
10401,"高雄市","鳥松區大竹里",0,0,0,0,0,0,2,0
10401,"高雄市","鳥松區坔埔里",1,1,0,6,2,4,4,0
10401,"高雄市","鳥松區華美里",5,3,2,8,5,3,4,0
10401,"高雄市","鳥松區夢裡里",11,4,7,3,2,1,7,1
10401,"高雄市","鳥松區鳥松里",15,10,5,17,13,4,9,4
10401,"高雄市","鳥松區仁美里",6,3,3,8,3,5,6,3
10401,"高雄市","旗津區安順里",5,1,4,1,1,0,0,0
10401,"高雄市","旗津區北汕里",7,4,3,3,3,0,2,2
10401,"高雄市","旗津區慈愛里",2,1,1,6,2,4,3,0
10401,"高雄市","旗津區復興里",5,1,4,5,2,3,7,2
10401,"高雄市","旗津區南汕里",7,4,3,3,2,1,3,0
10401,"高雄市","旗津區旗下里",6,5,1,4,3,1,1,0
10401,"高雄市","旗津區上竹里",13,6,7,5,4,1,6,0
10401,"高雄市","旗津區實踐里",1,0,1,3,0,3,1,0
10401,"高雄市","旗津區永安里",1,0,1,1,0,1,2,0
10401,"高雄市","旗津區振興里",1,0,1,6,4,2,1,1
10401,"高雄市","旗津區中華里",8,5,3,1,0,1,2,0
10401,"高雄市","旗津區中興里",4,2,2,6,3,3,4,0
10401,"高雄市","旗津區中洲里",2,1,1,2,2,0,2,2
10401,"高雄市","旗山區大德里",5,4,1,2,2,0,5,0
10401,"高雄市","旗山區大林里",1,1,0,4,2,2,0,0
10401,"高雄市","旗山區大山里",1,1,0,3,1,2,1,0
10401,"高雄市","旗山區東昌里",1,1,0,0,0,0,4,0
10401,"高雄市","旗山區東平里",3,2,1,4,2,2,2,0
10401,"高雄市","旗山區廣福里",0,0,0,2,2,0,0,0
10401,"高雄市","旗山區鯤洲里",1,0,1,3,2,1,0,1
10401,"高雄市","旗山區湄洲里",2,0,2,6,5,1,0,0
10401,"高雄市","旗山區南勝里",2,1,1,3,2,1,1,0
10401,"高雄市","旗山區南洲里",0,0,0,5,5,0,1,1
10401,"高雄市","旗山區瑞吉里",4,3,1,3,1,2,4,1
10401,"高雄市","旗山區三協里",1,1,0,2,2,0,3,1
10401,"高雄市","旗山區上洲里",2,0,2,5,3,2,0,0
10401,"高雄市","旗山區太平里",2,1,1,5,3,2,1,1
10401,"高雄市","旗山區新光里",1,0,1,1,1,0,0,1
10401,"高雄市","旗山區永和里",4,2,2,7,4,3,5,1
10401,"高雄市","旗山區圓富里",3,3,0,6,4,2,1,0
10401,"高雄市","旗山區中寮里",0,0,0,0,0,0,0,0
10401,"高雄市","旗山區中正里",3,2,1,4,1,3,1,0
10401,"高雄市","旗山區中洲里",0,0,0,4,3,1,1,0
10401,"高雄市","旗山區竹峰里",0,0,0,3,2,1,3,0
10401,"高雄市","前金區北金里",2,1,1,2,2,0,2,1
10401,"高雄市","前金區博孝里",3,2,1,1,0,1,0,0
10401,"高雄市","前金區草江里",1,0,1,1,1,0,3,0
10401,"高雄市","前金區東金里",0,0,0,2,1,1,0,0
10401,"高雄市","前金區復元里",0,0,0,3,3,0,0,1
10401,"高雄市","前金區國民里",0,0,0,1,1,0,3,0
10401,"高雄市","前金區後金里",0,0,0,0,0,0,1,1
10401,"高雄市","前金區林投里",0,0,0,5,3,2,0,2
10401,"高雄市","前金區民生里",0,0,0,0,0,0,1,0
10401,"高雄市","前金區青山里",2,0,2,3,2,1,4,0
10401,"高雄市","前金區榮復里",1,1,0,1,1,0,1,0
10401,"高雄市","前金區三川里",1,0,1,1,0,1,0,1
10401,"高雄市","前金區社東里",4,4,0,0,0,0,2,1
10401,"高雄市","前金區社西里",6,1,5,3,2,1,2,0
10401,"高雄市","前金區文東里",2,1,1,0,0,0,0,0
10401,"高雄市","前金區文西里",0,0,0,3,0,3,0,0
10401,"高雄市","前金區新生里",5,2,3,10,2,8,6,1
10401,"高雄市","前金區長城里",2,1,1,2,2,0,1,0
10401,"高雄市","前金區長生里",1,0,1,3,1,2,0,1
10401,"高雄市","前金區長興里",4,1,3,5,4,1,1,1
10401,"高雄市","前鎮區草衙里",17,6,11,15,10,5,7,5
10401,"高雄市","前鎮區德昌里",4,3,1,2,1,1,1,1
10401,"高雄市","前鎮區復國里",4,1,3,2,1,1,1,2
10401,"高雄市","前鎮區建隆里",2,1,1,5,4,1,1,1
10401,"高雄市","前鎮區良和里",4,1,3,3,0,3,3,1
10401,"高雄市","前鎮區民權里",6,3,3,3,2,1,6,2
10401,"高雄市","前鎮區明道里",1,1,0,2,1,1,2,0
10401,"高雄市","前鎮區明禮里",1,0,1,2,1,1,1,1
10401,"高雄市","前鎮區明孝里",3,2,1,4,1,3,4,2
10401,"高雄市","前鎮區明義里",6,2,4,3,1,2,2,2
10401,"高雄市","前鎮區明正里",11,6,5,7,4,3,9,1
10401,"高雄市","前鎮區平昌里",0,0,0,1,1,0,1,0
10401,"高雄市","前鎮區平等里",1,1,0,7,5,2,0,1
10401,"高雄市","前鎮區前鎮里",3,0,3,3,1,2,3,0
10401,"高雄市","前鎮區仁愛里",0,0,0,1,1,0,1,0
10401,"高雄市","前鎮區瑞北里",8,3,5,3,1,2,3,1
10401,"高雄市","前鎮區瑞昌里",6,2,4,3,2,1,3,1
10401,"高雄市","前鎮區瑞誠里",6,1,5,1,0,1,0,1
10401,"高雄市","前鎮區瑞東里",2,1,1,3,2,1,6,0
10401,"高雄市","前鎮區瑞豐里",3,1,2,6,5,1,2,1
10401,"高雄市","前鎮區瑞崗里",2,2,0,5,2,3,5,1
10401,"高雄市","前鎮區瑞和里",5,2,3,3,3,0,2,0
10401,"高雄市","前鎮區瑞華里",2,1,1,3,3,0,8,0
10401,"高雄市","前鎮區瑞隆里",6,1,5,6,4,2,2,1
10401,"高雄市","前鎮區瑞南里",10,3,7,9,8,1,5,4
10401,"高雄市","前鎮區瑞平里",7,3,4,2,0,2,5,0
10401,"高雄市","前鎮區瑞文里",1,0,1,3,2,1,2,3
10401,"高雄市","前鎮區瑞西里",6,4,2,5,1,4,6,4
10401,"高雄市","前鎮區瑞祥里",7,5,2,3,2,1,7,3
10401,"高雄市","前鎮區瑞興里",3,3,0,4,3,1,4,0
10401,"高雄市","前鎮區瑞竹里",5,3,2,2,2,0,3,0
10401,"高雄市","前鎮區盛豐里",2,1,1,4,2,2,4,3
10401,"高雄市","前鎮區盛興里",3,2,1,3,1,2,3,1
10401,"高雄市","前鎮區西甲里",1,0,1,0,0,0,0,0
10401,"高雄市","前鎮區西山里",6,2,4,10,5,5,7,0
10401,"高雄市","前鎮區信德里",6,5,1,3,1,2,2,3
10401,"高雄市","前鎮區信義里",2,0,2,0,0,0,2,1
10401,"高雄市","前鎮區興邦里",5,3,2,1,0,1,1,0
10401,"高雄市","前鎮區興東里",8,5,3,5,2,3,6,2
10401,"高雄市","前鎮區興化里",0,0,0,1,0,1,0,0
10401,"高雄市","前鎮區興仁里",1,0,1,4,3,1,1,0
10401,"高雄市","前鎮區興中里",6,2,4,3,2,1,3,2
10401,"高雄市","前鎮區振興里",7,2,5,2,1,1,4,1
10401,"高雄市","前鎮區鎮北里",1,1,0,1,1,0,1,0
10401,"高雄市","前鎮區鎮昌里",3,2,1,1,1,0,6,2
10401,"高雄市","前鎮區鎮東里",2,1,1,2,0,2,3,1
10401,"高雄市","前鎮區鎮海里",5,2,3,5,5,0,6,1
10401,"高雄市","前鎮區鎮榮里",2,0,2,4,1,3,3,0
10401,"高雄市","前鎮區鎮陽里",2,1,1,2,2,0,2,0
10401,"高雄市","前鎮區鎮中里",1,0,1,6,2,4,1,0
10401,"高雄市","前鎮區忠誠里",1,0,1,5,3,2,2,0
10401,"高雄市","前鎮區忠純里",6,2,4,16,11,5,5,3
10401,"高雄市","前鎮區忠孝里",5,2,3,7,5,2,7,0
10401,"高雄市","前鎮區竹北里",2,0,2,2,1,1,3,1
10401,"高雄市","前鎮區竹東里",6,3,3,1,1,0,3,1
10401,"高雄市","前鎮區竹南里",11,7,4,4,2,2,8,2
10401,"高雄市","前鎮區竹內里",2,2,0,4,3,1,2,0
10401,"高雄市","前鎮區竹西里",4,3,1,7,3,4,8,0
10401,"高雄市","前鎮區竹中里",4,1,3,2,1,1,3,0
10401,"高雄市","橋頭區白樹里",7,4,3,3,2,1,3,2
10401,"高雄市","橋頭區筆秀里",1,1,0,2,1,1,3,0
10401,"高雄市","橋頭區德松里",4,2,2,3,0,3,1,2
10401,"高雄市","橋頭區頂鹽里",1,1,0,4,2,2,0,0
10401,"高雄市","橋頭區東林里",2,1,1,2,1,1,4,2
10401,"高雄市","橋頭區甲北里",2,1,1,1,0,1,2,1
10401,"高雄市","橋頭區甲南里",3,3,0,5,5,0,4,2
10401,"高雄市","橋頭區橋南里",1,0,1,2,2,0,2,2
10401,"高雄市","橋頭區橋頭里",2,1,1,1,1,0,1,0
10401,"高雄市","橋頭區三德里",1,1,0,0,0,0,1,0
10401,"高雄市","橋頭區仕豐里",8,6,2,4,3,1,3,0
10401,"高雄市","橋頭區仕和里",7,5,2,2,1,1,0,2
10401,"高雄市","橋頭區仕隆里",2,0,2,5,4,1,1,2
10401,"高雄市","橋頭區西林里",0,0,0,1,1,0,2,1
10401,"高雄市","橋頭區新莊里",2,0,2,3,1,2,1,0
10401,"高雄市","橋頭區芋寮里",1,0,1,1,1,0,0,0
10401,"高雄市","橋頭區中崎里",3,2,1,0,0,0,0,0
10401,"高雄市","仁武區八卦里",36,21,15,8,5,3,18,5
10401,"高雄市","仁武區赤山里",12,8,4,6,3,3,7,1
10401,"高雄市","仁武區大灣里",9,4,5,2,2,0,7,1
10401,"高雄市","仁武區高楠里",4,2,2,5,2,3,1,0
10401,"高雄市","仁武區後安里",7,4,3,5,5,0,3,0
10401,"高雄市","仁武區考潭里",5,4,1,3,2,1,6,2
10401,"高雄市","仁武區仁慈里",2,1,1,0,0,0,4,1
10401,"高雄市","仁武區仁福里",0,0,0,2,2,0,1,0
10401,"高雄市","仁武區仁和里",18,12,6,1,0,1,4,2
10401,"高雄市","仁武區仁武里",8,4,4,5,5,0,10,3
10401,"高雄市","仁武區灣內里",19,7,12,10,3,7,9,2
10401,"高雄市","仁武區文武里",14,6,8,11,5,6,11,4
10401,"高雄市","仁武區烏林里",5,3,2,2,2,0,4,1
10401,"高雄市","仁武區五和里",11,8,3,3,2,1,7,0
10401,"高雄市","仁武區中華里",1,0,1,1,1,0,2,1
10401,"高雄市","仁武區竹後里",4,2,2,2,1,1,3,0
10401,"高雄市","三民二安發里",6,3,3,2,2,0,5,1
10401,"高雄市","三民二安吉里",7,5,2,7,6,1,4,2
10401,"高雄市","三民二安康里",1,1,0,7,3,4,1,1
10401,"高雄市","三民二安寧里",4,2,2,4,2,2,2,3
10401,"高雄市","三民二寶安里",7,1,6,7,4,3,9,2
10401,"高雄市","三民二寶德里",10,4,6,7,4,3,7,3
10401,"高雄市","三民二寶國里",10,3,7,7,5,2,6,0
10401,"高雄市","三民二寶華里",6,2,4,4,3,1,5,2
10401,"高雄市","三民二寶龍里",5,2,3,3,1,2,3,0
10401,"高雄市","三民二寶民里",6,3,3,2,1,1,5,3
10401,"高雄市","三民二寶慶里",4,1,3,2,1,1,6,3
10401,"高雄市","三民二寶盛里",7,2,5,3,2,1,2,1
10401,"高雄市","三民二寶獅里",2,1,1,6,4,2,5,0
10401,"高雄市","三民二寶泰里",5,3,2,0,0,0,6,2
10401,"高雄市","三民二寶興里",8,3,5,6,4,2,6,5
10401,"高雄市","三民二寶業里",6,2,4,6,5,1,6,1
10401,"高雄市","三民二寶玉里",9,5,4,5,3,2,15,0
10401,"高雄市","三民二寶中里",6,3,3,3,2,1,7,1
10401,"高雄市","三民二寶珠里",4,2,2,9,8,1,8,3
10401,"高雄市","三民二本安里",7,5,2,3,0,3,3,1
10401,"高雄市","三民二本館里",13,8,5,6,3,3,13,6
10401,"高雄市","三民二本和里",17,7,10,5,1,4,12,4
10401,"高雄市","三民二本上里",3,1,2,5,2,3,8,0
10401,"高雄市","三民二本文里",3,1,2,2,1,1,1,1
10401,"高雄市","三民二本武里",5,4,1,0,0,0,4,0
10401,"高雄市","三民二本揚里",10,5,5,4,2,2,14,2
10401,"高雄市","三民二本元里",6,2,4,6,3,3,6,3
10401,"高雄市","三民二鼎金里",7,4,3,4,1,3,12,2
10401,"高雄市","三民二鼎力里",5,2,3,1,1,0,5,0
10401,"高雄市","三民二鼎強里",13,10,3,2,2,0,3,0
10401,"高雄市","三民二鼎盛里",16,9,7,12,4,8,10,5
10401,"高雄市","三民二鼎泰里",27,16,11,16,7,9,32,6
10401,"高雄市","三民二鼎西里",7,3,4,8,4,4,11,5
10401,"高雄市","三民二鼎中里",8,6,2,5,5,0,5,0
10401,"高雄市","三民二灣愛里",6,3,3,8,6,2,3,2
10401,"高雄市","三民二灣成里",6,1,5,3,1,2,6,0
10401,"高雄市","三民二灣復里",6,3,3,6,3,3,7,3
10401,"高雄市","三民二灣華里",2,1,1,7,6,1,8,3
10401,"高雄市","三民二灣利里",2,1,1,2,1,1,1,0
10401,"高雄市","三民二灣勝里",3,1,2,3,3,0,1,1
10401,"高雄市","三民二灣興里",4,2,2,7,5,2,4,1
10401,"高雄市","三民二灣中里",5,4,1,5,4,1,8,6
10401,"高雄市","三民二灣子里",7,4,3,5,5,0,3,3
10401,"高雄市","三民二正順里",8,2,6,5,3,2,5,1
10401,"高雄市","三民二正興里",20,12,8,8,3,5,12,5
10401,"高雄市","三民一安邦里",7,5,2,4,3,1,8,1
10401,"高雄市","三民一安東里",2,1,1,5,3,2,5,0
10401,"高雄市","三民一安和里",4,1,3,2,2,0,2,1
10401,"高雄市","三民一安生里",0,0,0,0,0,0,2,0
10401,"高雄市","三民一安泰里",7,3,4,5,3,2,5,2
10401,"高雄市","三民一安宜里",3,1,2,9,7,2,3,1
10401,"高雄市","三民一博愛里",4,3,1,5,2,3,0,0
10401,"高雄市","三民一博惠里",5,2,3,4,2,2,5,1
10401,"高雄市","三民一川東里",0,0,0,3,3,0,0,1
10401,"高雄市","三民一達德里",2,0,2,2,1,1,0,0
10401,"高雄市","三民一達明里",4,1,3,1,1,0,2,1
10401,"高雄市","三民一達仁里",3,0,3,2,1,1,2,0
10401,"高雄市","三民一達勇里",1,1,0,2,0,2,1,0
10401,"高雄市","三民一德北里",3,2,1,2,1,1,3,0
10401,"高雄市","三民一德東里",0,0,0,2,0,2,2,0
10401,"高雄市","三民一德仁里",2,2,0,1,1,0,1,1
10401,"高雄市","三民一德西里",0,0,0,0,0,0,3,0
10401,"高雄市","三民一德行里",1,0,1,2,1,1,0,0
10401,"高雄市","三民一德智里",1,0,1,4,2,2,3,0
10401,"高雄市","三民一豐裕里",2,1,1,3,1,2,3,2
10401,"高雄市","三民一鳳北里",2,1,1,2,0,2,0,1
10401,"高雄市","三民一鳳南里",0,0,0,3,0,3,0,0
10401,"高雄市","三民一港東里",1,0,1,4,0,4,1,0
10401,"高雄市","三民一港西里",2,0,2,1,1,0,0,0
10401,"高雄市","三民一港新里",1,1,0,1,0,1,1,1
10401,"高雄市","三民一建東里",1,1,0,2,2,0,1,0
10401,"高雄市","三民一精華里",1,1,0,2,2,0,1,2
10401,"高雄市","三民一力行里",1,0,1,3,1,2,3,0
10401,"高雄市","三民一立誠里",2,1,1,4,3,1,1,0
10401,"高雄市","三民一立德里",1,1,0,1,1,0,2,1
10401,"高雄市","三民一立業里",1,0,1,4,2,2,2,0
10401,"高雄市","三民一民享里",4,2,2,5,3,2,3,1
10401,"高雄市","三民一千北里",2,2,0,5,3,2,3,0
10401,"高雄市","三民一千秋里",2,1,1,3,2,1,2,1
10401,"高雄市","三民一千歲里",3,0,3,0,0,0,2,0
10401,"高雄市","三民一十美里",1,0,1,1,1,0,4,0
10401,"高雄市","三民一十全里",1,1,0,3,2,1,4,1
10401,"高雄市","三民一同德里",3,2,1,2,1,1,4,1
10401,"高雄市","三民一興德里",3,0,3,5,3,2,0,2
10401,"高雄市","三民一裕民里",7,2,5,3,0,3,2,0
10401,"高雄市","三民一長明里",1,1,0,3,2,1,2,0
10401,"高雄市","杉林區大愛里",2,1,1,5,4,1,3,0
10401,"高雄市","杉林區集來里",2,1,1,5,4,1,0,0
10401,"高雄市","杉林區木梓里",0,0,0,1,0,1,0,1
10401,"高雄市","杉林區杉林里",1,1,0,2,2,0,1,0
10401,"高雄市","杉林區上平里",1,0,1,4,2,2,3,2
10401,"高雄市","杉林區新庄里",0,0,0,3,1,2,0,0
10401,"高雄市","杉林區月眉里",2,1,1,3,3,0,1,0
10401,"高雄市","杉林區月美里",1,1,0,6,4,2,0,0
10401,"高雄市","桃源區寶山里",2,1,1,0,0,0,1,0
10401,"高雄市","桃源區復興里",1,0,1,1,0,1,0,0
10401,"高雄市","桃源區高中里",2,1,1,1,0,1,2,0
10401,"高雄市","桃源區建山里",1,1,0,2,1,1,0,1
10401,"高雄市","桃源區拉芙蘭里",0,0,0,0,0,0,0,0
10401,"高雄市","桃源區梅山里",1,0,1,0,0,0,0,0
10401,"高雄市","桃源區勤和里",0,0,0,0,0,0,0,0
10401,"高雄市","桃源區桃源里",1,1,0,2,2,0,0,0
10401,"高雄市","田寮區崇德里",1,0,1,4,3,1,1,0
10401,"高雄市","田寮區大同里",0,0,0,0,0,0,0,0
10401,"高雄市","田寮區古亭里",0,0,0,6,3,3,0,0
10401,"高雄市","田寮區鹿埔里",1,0,1,0,0,0,0,0
10401,"高雄市","田寮區南安里",0,0,0,4,2,2,0,0
10401,"高雄市","田寮區七星里",0,0,0,2,0,2,0,1
10401,"高雄市","田寮區三和里",0,0,0,0,0,0,0,0
10401,"高雄市","田寮區田寮里",0,0,0,2,2,0,1,1
10401,"高雄市","田寮區西德里",0,0,0,3,1,2,0,0
10401,"高雄市","田寮區新興里",1,0,1,4,2,2,1,0
10401,"高雄市","小港區大苓里",5,3,2,4,2,2,5,2
10401,"高雄市","小港區大坪里",9,4,5,3,2,1,6,1
10401,"高雄市","小港區店鎮里",7,5,2,4,3,1,12,2
10401,"高雄市","小港區二苓里",1,0,1,5,2,3,6,2
10401,"高雄市","小港區鳳宮里",0,0,0,2,2,0,1,1
10401,"高雄市","小港區鳳林里",11,7,4,4,3,1,4,0
10401,"高雄市","小港區鳳鳴里",3,2,1,6,4,2,5,1
10401,"高雄市","小港區鳳森里",3,3,0,4,3,1,0,0
10401,"高雄市","小港區鳳興里",5,2,3,4,3,1,6,1
10401,"高雄市","小港區鳳源里",3,1,2,5,1,4,4,1
10401,"高雄市","小港區港后里",3,2,1,2,1,1,4,2
10401,"高雄市","小港區港口里",2,1,1,3,0,3,3,0
10401,"高雄市","小港區港明里",8,7,1,9,7,2,8,3
10401,"高雄市","小港區港南里",3,0,3,5,2,3,2,1
10401,"高雄市","小港區港墘里",2,2,0,1,0,1,1,1
10401,"高雄市","小港區港興里",3,1,2,0,0,0,3,1
10401,"高雄市","小港區港正里",4,2,2,4,2,2,3,0
10401,"高雄市","小港區高松里",5,3,2,5,4,1,6,0
10401,"高雄市","小港區桂林里",12,8,4,8,3,5,6,3
10401,"高雄市","小港區合作里",3,1,2,6,3,3,1,1
10401,"高雄市","小港區宏亮里",2,1,1,4,3,1,5,3
10401,"高雄市","小港區濟南里",7,1,6,4,3,1,3,0
10401,"高雄市","小港區孔宅里",4,3,1,4,1,3,5,2
10401,"高雄市","小港區六苓里",5,3,2,3,2,1,5,1
10401,"高雄市","小港區龍鳳里",5,2,3,4,3,1,4,0
10401,"高雄市","小港區坪頂里",16,7,9,7,4,3,11,0
10401,"高雄市","小港區青島里",0,0,0,4,3,1,1,0
10401,"高雄市","小港區三苓里",2,0,2,1,0,1,1,1
10401,"高雄市","小港區廈莊里",2,0,2,2,2,0,5,3
10401,"高雄市","小港區山東里",4,3,1,9,5,4,5,3
10401,"高雄市","小港區山明里",15,6,9,10,7,3,14,9
10401,"高雄市","小港區順苓里",6,3,3,5,2,3,6,1
10401,"高雄市","小港區松金里",6,3,3,6,3,3,1,5
10401,"高雄市","小港區松山里",11,5,6,4,2,2,7,2
10401,"高雄市","小港區泰山里",4,3,1,3,3,0,4,1
10401,"高雄市","小港區小港里",4,2,2,2,1,1,1,0
10401,"高雄市","小港區正苓里",6,3,3,4,1,3,4,1
10401,"高雄市","小港區中厝里",2,1,1,4,4,0,1,0
10401,"高雄市","新興區愛平里",0,0,0,3,1,2,3,1
10401,"高雄市","新興區成功里",0,0,0,2,1,1,2,1
10401,"高雄市","新興區大明里",2,1,1,2,1,1,0,0
10401,"高雄市","新興區德生里",5,3,2,2,1,1,5,0
10401,"高雄市","新興區德望里",5,3,2,2,1,1,4,0
10401,"高雄市","新興區德政里",1,0,1,0,0,0,0,1
10401,"高雄市","新興區東坡里",1,1,0,1,1,0,2,0
10401,"高雄市","新興區光耀里",3,1,2,2,0,2,3,2
10401,"高雄市","新興區漢民里",1,0,1,1,0,1,1,0
10401,"高雄市","新興區浩然里",2,2,0,5,2,3,3,0
10401,"高雄市","新興區華聲里",1,1,0,2,2,0,1,0
10401,"高雄市","新興區建華里",0,0,0,1,1,0,1,0
10401,"高雄市","新興區建興里",1,1,0,1,1,0,2,0
10401,"高雄市","新興區蕉園里",1,1,0,0,0,0,0,1
10401,"高雄市","新興區開平里",5,3,2,3,2,1,3,1
10401,"高雄市","新興區黎明里",3,1,2,4,3,1,0,0
10401,"高雄市","新興區明莊里",0,0,0,0,0,0,0,0
10401,"高雄市","新興區南港里",4,1,3,6,3,3,5,1
10401,"高雄市","新興區秋山里",2,1,1,6,4,2,2,0
10401,"高雄市","新興區仁聲里",2,1,1,0,0,0,0,0
10401,"高雄市","新興區榮治里",1,1,0,3,1,2,2,0
10401,"高雄市","新興區順昌里",3,2,1,1,1,0,3,0
10401,"高雄市","新興區文昌里",3,1,2,3,2,1,4,0
10401,"高雄市","新興區新江里",1,1,0,1,1,0,3,0
10401,"高雄市","新興區興昌里",1,0,1,2,1,1,2,0
10401,"高雄市","新興區永寧里",2,1,1,3,1,2,2,0
10401,"高雄市","新興區玉衡里",1,1,0,1,0,1,0,0
10401,"高雄市","新興區長驛里",0,0,0,3,2,1,1,2
10401,"高雄市","新興區振成里",1,0,1,1,0,1,0,0
10401,"高雄市","新興區振華里",1,0,1,6,5,1,3,0
10401,"高雄市","新興區正氣里",3,1,2,0,0,0,0,0
10401,"高雄市","新興區中東里",2,1,1,7,4,3,3,1
10401,"高雄市","鹽埕區博愛里",0,0,0,2,1,1,0,0
10401,"高雄市","鹽埕區慈愛里",0,0,0,1,1,0,0,0
10401,"高雄市","鹽埕區府北里",1,1,0,4,4,0,3,0
10401,"高雄市","鹽埕區港都里",0,0,0,3,2,1,0,0
10401,"高雄市","鹽埕區光明里",0,0,0,3,2,1,1,0
10401,"高雄市","鹽埕區河濱里",0,0,0,3,2,1,1,0
10401,"高雄市","鹽埕區江南里",1,0,1,1,0,1,0,0
10401,"高雄市","鹽埕區江西里",2,1,1,1,1,0,2,0
10401,"高雄市","鹽埕區教仁里",3,2,1,6,5,1,3,3
10401,"高雄市","鹽埕區瀨南里",0,0,0,2,1,1,0,1
