"行政區域","綜合所得中位數_log","平均教育程度","有偶比例","女男比","扶老比_log","每戶平均用電度數","cluster"
"楠梓區中和里",0.529375588469152,0.451635459560252,0.610748245413952,0.379981884057971,0.494193500030914,0.548474024735926,"7"
"楠梓區中興里",0.539674257499376,0.450159272783777,0.574446941929583,0.448973429951691,0.456007547661717,0.463936308593171,"7"
"楠梓區中陽里",0.335764488350956,0.374562971020123,0.463019292734526,0.377717391304348,0.678908960226472,0.432785482155644,"3"
"內門區東埔里",0.115858870552547,0.136586123844301,0.291483276430294,0.234148550724638,0.745344367812353,0.439022426730731,"8"
"內門區溝坪里",0.170420783939437,0.0706238831481626,0.223691721396966,0.15594806763285,0.764059514187433,0.333392652099673,"8"
"內門區觀亭里",0.335764488350956,0.163079791779971,0.291158192809295,0.298611111111111,0.811615987061537,0.417243965374789,"3"
"內門區光興里",0.373769951251436,0.118405718281408,0.356236532807282,0.258001207729468,0.853286032261671,0.342485371568515,"8"
"內門區金竹里",0.11167740376512,0.0407893714552094,0.290990668407379,0.0886171497584541,0.771100216433469,0.175596259528077,"8"
"內門區木柵里",0.176276729761612,0.0112656359257245,0.273269186410364,0.0226449275362319,0.758183466507837,0.407045374619195,"8"
"內門區內東里",0.160572180137987,0.115064874524124,0.296821389098334,0.147041062801932,0.834290525850597,0.205153953383924,"8"
"內門區內豊里",0.132386087950593,0.15251340222205,0.22211949791269,0.350090579710145,0.743068059298998,0.0449763360492854,"8"
"內門區內門里",0.35655716047595,0.133400668168751,0.27309660836428,0.343297101449275,0.81226102174847,0.410985835526009,"3"
"內門區內南里",0.18015885113324,0.101235335249786,0.262013954013901,0.0609903381642512,0.746718082335787,0.282764085029215,"8"
"內門區內興里",0.136469166916684,0.0337969077771735,0.239712378644724,0.0535929951690821,0.737268862105606,0.162783405998822,"8"
"內門區瑞山里",0.223597762429716,0.0483256934193147,0.423276530974847,0.209088164251208,0.855972731468014,0.143881904810328,"8"
"內門區三平里",0.277173586190781,0.0268821381400047,0.348223050832018,0.176932367149758,0.764143900483692,0.205488680708266,"8"
"內門區石坑里",0.250799133674352,0.0736539507419781,0.235124975266956,0.351751207729469,0.722012455796308,0.174770033854067,"8"
"內門區永富里",0.105367174648908,0.0422655582316836,0.154291975157838,0.23731884057971,0.683830597724439,0.197662840606238,"8"
"內門區永吉里",0.282353617571203,0.0869396317302463,0.232245321962302,0.0961654589371981,0.834269315641678,0.165863744793719,"8"
"內門區永興里",0.271962443324292,0.0900473933649289,0.0576935157455867,0.0928442028985507,0.78248051841258,0.209619809078314,"8"
"內門區中埔里",0.216197694723317,0.123222748815166,0.281008759052193,0.230978260869565,0.8417781637871,0.492625406227623,"8"
"鳥松區大華里",0.661272857996063,0.719524512469893,0.681503913998117,0.450785024154589,0.582642159426749,0.503035849720143,"6"
"鳥松區大竹里",0.414626011925474,0.275736151037215,0.449554387480609,0.275664251207729,0.623937038673945,0.329494561740243,"1"
"鳥松區坔埔里",0.414626011925474,0.355994095252894,0.478243668790728,0.252113526570048,0.580827359097014,0.435200603356595,"5"
"鳥松區華美里",0.416102867906015,0.384740890373708,0.445168044190862,0.372433574879227,0.539124150718752,0.279615953358501,"5"
"鳥松區夢裡里",0.71203988897517,0.699634838007925,0.775973943851144,0.460597826086957,0.541898122312981,0.550122239029206,"6"
"鳥松區鳥松里",0.670126533585578,0.570662730168596,0.596619001331043,0.405797101449275,0.524039362009354,0.372182888230733,"7"
"鳥松區仁美里",0.370665644973659,0.283117084919587,0.417487722554821,0.285477053140097,0.593816385657978,0.467588649777767,"3"
"旗津區安順里",0.287502906744627,0.164167508352109,0.617695783707448,0.251509661835749,0.665429239198503,0.163012206954702,"1"
"旗津區北汕里",0.19741660042515,0.178074741667314,0.332883768376783,0.247282608695652,0.598742391445036,0.340807497892065,"2"
"旗津區慈愛里",0.252582593046554,0.15647579830627,0.165190967818902,0.367904589371981,0.595688154790906,0.319211229889879,"2"
"旗津區復興里",0.254362394037988,0.196332841271075,0.258185041482296,0.407004830917874,0.5728481087555,0.371496485363094,"2"
"旗津區南汕里",0.343820745664638,0.230751301375185,0.448538112004554,0.235205314009662,0.589822057018683,0.284806345413176,"1"
"旗津區旗下里",0.284073445050223,0.280863957734442,0.196969750998268,0.317934782608696,0.732637677669549,0.362963057119735,"2"
"旗津區上竹里",0.343820745664638,0.236267578276746,0.576872160696283,0.273550724637681,0.621003908595833,0.322270383411083,"1"
"旗津區實踐里",0.210605928780098,0.183357936446275,0.256849111339993,0.374849033816425,0.663772780079984,0.293793138513556,"2"
"旗津區永安里",0.185949658028374,0.214357858752234,0.232481908756745,0.293176328502415,0.68873630826987,0.302767220449721,"2"
"旗津區振興里",0.223597762429716,0.281563204102245,0.221629290971224,0.304045893719807,0.650213949988003,0.370174524284679,"2"
"旗津區中華里",0.241826430348993,0.234636003418538,0.300315037555788,0.407004830917874,0.548904005103846,0.448801549067212,"2"
"旗津區中興里",0.282353617571203,0.289021832025484,0.397036196698844,0.465579710144927,0.571134245198552,0.441064687114693,"5"
"旗津區中洲里",0.252582593046554,0.22212726283894,0.505153509696696,0.274003623188406,0.673694082614227,0.302606212369658,"1"
"旗山區大德里",0.372219186443466,0.376349933960065,0.372821953816535,0.496074879227053,0.722181274816701,0.590285280895544,"4"
"旗山區大林里",0.187871370174055,0.129671354207132,0.250614894542138,0.19368961352657,0.812881479050197,0.314512336184871,"8"
"旗山區大山里",0.324358561181209,0.182814078160205,0.29642580802137,0.209692028985507,0.869707167634361,0.284437721650926,"8"
"旗山區東昌里",0.278903701777171,0.270142180094787,0.291053197489938,0.370169082125604,0.791326928655696,0.304140026184998,"3"
"旗山區東平里",0.413146637860201,0.274182270219874,0.450014111331379,0.308574879227053,0.786847389158946,0.343709880387945,"1"
"旗山區廣福里",0.39670483756355,0.184134876854945,0.349934151265936,0.163949275362319,0.789355083175,0.337862744848801,"8"
"旗山區鯤洲里",0.270218417251495,0.147618677647424,0.332354352269755,0.123037439613527,0.979510556621072,0.299127590429341,"8"
"旗山區湄洲里",0.387603502232898,0.323673374252195,0.286580330233047,0.430857487922705,0.816718504295185,0.482206488625627,"3"
"旗山區南勝里",0.284073445050223,0.163545956025173,0.246835282902378,0.261171497584541,0.793812844582561,0.294691394118121,"8"
"旗山區南洲里",0.304449786873508,0.238365317380157,0.302595406965211,0.274003623188406,0.90487082550136,0.28368776296221,"8"
"旗山區瑞吉里",0.290918866586389,0.256778805065651,0.354501161406276,0.477355072463768,0.701606501000825,0.514098799642393,"3"
"旗山區三協里",0.290918866586389,0.254059513635304,0.406647789368439,0.280042270531401,0.722850897162988,0.365801883794537,"1"
"旗山區上洲里",0.350212322848571,0.163856732188641,0.349299413634362,0.284873188405797,0.844473190135705,0.336845851711558,"8"
"旗山區太平里",0.294321430472799,0.264315127029757,0.337497036504432,0.442330917874396,0.741599971961806,0.41738378818116,"3"
"旗山區新光里",0.29771070306016,0.172403076684018,0.316805950431042,0.152475845410628,0.937507784450909,0.246393207153843,"8"
"旗山區永和里",0.330894582138373,0.291119571128894,0.391095582383826,0.420138888888889,0.63209590948561,0.445106837335232,"3"
"旗山區圓富里",0.285789870296599,0.182814078160205,0.189920189842342,0.362167874396135,0.69187770846542,0.300852071707914,"2"
"旗山區中寮里",0.219905617798409,0.0195012042576334,0.517668224894406,0.11820652173913,0.975428695759064,0.259833144784398,"8"
"旗山區中正里",0.268470878535697,0.161836687126097,0.172640688159166,0.195199275362319,0.733140700531584,0.298648803243889,"8"
"旗山區中洲里",0.299400387487219,0.181493279465465,0.310223177134388,0.21844806763285,0.900439730288631,0.240499464012576,"8"
"旗山區竹峰里",0.389127036740394,0.307046849506643,0.447064799213904,0.352958937198068,0.763311186696925,0.370377902912128,"3"
"前金區北金里",0.373769951251436,0.409680677492036,0.321081505487199,0.547705314009662,0.722512607187942,0.429124666861571,"4"
"前金區博孝里",0.367550192150329,0.559397094242872,0.395058793187404,0.568538647342995,0.672319962571,0.647955832941406,"4"
"前金區草江里",0.459278574990224,0.594048636469583,0.485267895567631,0.429045893719807,0.771278333551418,0.5736887374848,"4"
"前金區東金里",0.564898495515511,0.642685106052366,0.512745285987758,0.555555555555555,0.766950881754635,0.841284166550148,"4"
"前金區復元里",0.522876287075206,0.73444176831637,0.455151266260807,0.739130434782609,0.822028557374006,0.580472262121154,"6"
"前金區國民里",0.524180047920195,0.603760391577966,0.586826334708274,0.521890096618358,0.752946811219277,0.72990894569367,"4"
"前金區後金里",0.496381016807543,0.58060756739958,0.370350720904474,0.335295893719807,0.87307608361742,0.508107604242139,"4"
"前金區林投里",0.335764488350956,0.314893947634216,0.152430565294184,0.112469806763285,0.775459392674365,0.335905225559609,"8"
"前金區民生里",0.539674257499376,0.640820449071556,0.538771805337322,0.627566425120773,0.748037932466243,0.625787562549521,"6"
"前金區青山里",0.59061767744451,0.74741667314117,0.557950591847534,0.67542270531401,0.731578439982609,0.62416900763941,"6"
"前金區榮復里",0.319424030274689,0.478906067904592,0.31938464125039,0.516908212560386,0.712926161926507,0.493566032379572,"4"
"前金區三川里",0.212473857766534,0.360966513868386,0.339196198310382,0.406400966183575,0.769639775569615,0.519484096215039,"3"
"前金區社東里",0.610893645539838,0.730168596068681,0.619493881461756,0.683121980676329,0.839162770014387,0.52201361789393,"6"
"前金區社西里",0.522876287075206,0.609975914847331,0.557906184767325,0.661382850241546,0.734876839470146,0.532890137407685,"6"
"前金區文東里",0.488272054242005,0.531971097816797,0.372664136821847,0.69368961352657,0.808338760054992,0.696470109697347,"4"
"前金區文西里",0.359712264603868,0.52210395462668,0.46537999804708,0.618055555555556,0.807157421405465,0.654650379428252,"4"
"前金區新生里",0.571091617306002,0.651386838629477,0.534876496825463,0.613979468599034,0.665990692653671,0.508548257934944,"6"
"前金區長城里",0.402719784904521,0.370367492813301,0.344127484522992,0.501660628019324,0.777721191170271,0.424972353217831,"3"
"前金區長生里",0.495034774987291,0.714396705772667,0.593730708766708,0.559480676328502,0.757593948935054,0.565159546296179,"6"
"前金區長興里",0.416102867906015,0.514489938621708,0.439014880670973,0.563405797101449,0.711030478125561,0.601682958142136,"4"
"前鎮區草衙里",0.327632726119688,0.27589153911895,0.494580409011094,0.474788647342995,0.480547588297703,0.538220352268731,"5"
"前鎮區德昌里",0.287502906744627,0.263227410457618,0.322106468374302,0.448973429951691,0.729459662139375,0.291420387859991,"3"
"前鎮區復國里",0.457873469129968,0.462434931240774,0.431303421535716,0.514945652173913,0.739178158705043,0.478096545529272,"4"
"前鎮區建隆里",0.642153360390508,0.57400357392588,0.743964430675624,0.536080917874396,0.660366464453955,0.397160325914251,"6"
"前鎮區良和里",0.608532684412083,0.721777639655038,0.567674266121255,0.553592995169082,0.571874952061745,0.462508421146293,"6"
"前鎮區民權里",0.596630540587459,0.69419625514723,0.650138243976232,0.58786231884058,0.539601835340145,0.453873303589209,"6"
"前鎮區明道里",0.39670483756355,0.234636003418538,0.501195938117402,0.242602657004831,0.768818978915598,0.332685063958341,"1"
"前鎮區明禮里",0.294321430472799,0.184911817263616,0.490306059301368,0.303592995169082,0.71736442506262,0.342595534991717,"1"
"前鎮區明孝里",0.282353617571203,0.279387770957968,0.479505235893023,0.397041062801932,0.650543199074198,0.488519700186007,"3"
"前鎮區明義里",0.387603502232898,0.30261828917722,0.555859036718308,0.414704106280193,0.64454615772845,0.45142428595035,"5"
"前鎮區明正里",0.460681409053433,0.389014062621397,0.649380816022215,0.366092995169082,0.584680817990137,0.521776342828573,"7"
"前鎮區平昌里",0.327632726119688,0.161137440758294,0.452394431417549,0.173913043478261,0.753857503885919,0.297466664971845,"1"
"前鎮區平等里",0.411664737108705,0.288089503535079,0.355020661612509,0.0730676328502416,0.604795151348616,0.227059526382021,"1"
"前鎮區前鎮里",0.319424030274689,0.231295159661254,0.281580873333273,0.316274154589372,0.726850627515419,0.494074478948194,"3"
"前鎮區仁愛里",0.342215467354586,0.229663584803046,0.494481750512123,0.357487922705314,0.722686120147593,0.449763360492854,"3"
"前鎮區瑞北里",0.407203788057923,0.353352497863414,0.386384565195913,0.475996376811594,0.596412791492973,0.408278357548101,"5"
"前鎮區瑞昌里",0.39670483756355,0.410690700023308,0.466363240910478,0.489130434782609,0.528871530016735,0.436213259439099,"5"
"前鎮區瑞誠里",0.410180301025346,0.398415041566312,0.39685286180113,0.485960144927536,0.502138286214848,0.395647697372602,"5"
"前鎮區瑞東里",0.369109316880889,0.340688369202082,0.445256069906357,0.585748792270531,0.724102736886719,0.377047027070543,"4"
"前鎮區瑞豐里",0.459278574990224,0.378680755186077,0.503691433862111,0.501056763285024,0.595823626694137,0.359344612373047,"5"
"前鎮區瑞崗里",0.387603502232898,0.364695827830005,0.45822387950439,0.454559178743961,0.638407264970473,0.514136933135039,"5"
"前鎮區瑞和里",0.381482470292251,0.300054385828607,0.444177803654036,0.408212560386473,0.68929204568257,0.33701109684636,"3"
"前鎮區瑞華里",0.473205883317075,0.485354673296558,0.546824049700096,0.503623188405797,0.558601160413677,0.442789168393267,"7"
"前鎮區瑞隆里",0.413146637860201,0.384119338046772,0.437925789665645,0.520682367149759,0.607065986427613,0.411701897776817,"5"
"前鎮區瑞南里",0.430734794406597,0.37331986636625,0.450098067527171,0.441123188405797,0.59793792862873,0.346752085690195,"5"
"前鎮區瑞平里",0.449394710983506,0.421179395540362,0.568799071722262,0.547705314009662,0.588977883487329,0.384834733679924,"7"
"前鎮區瑞文里",0.3470224197001,0.379069225390412,0.488369791994108,0.439311594202899,0.504255830375029,0.405083618275265,"5"
"前鎮區瑞西里",0.39670483756355,0.360655737704918,0.420501339193671,0.403381642512077,0.738374194580028,0.437425057094313,"3"
"前鎮區瑞祥里",0.484188975275914,0.441768316370134,0.55921238751388,0.589070048309179,0.508865933995205,0.354294043124743,"7"
"前鎮區瑞興里",0.420518412698219,0.373242172325383,0.394500204134026,0.459390096618357,0.621406731364316,0.461080533699415,"5"
"前鎮區瑞竹里",0.489628821803983,0.405252117162614,0.597166966172781,0.561443236714976,0.562008224341349,0.293509255846076,"7"
"前鎮區盛豐里",0.427828082545417,0.473622873125631,0.470177664603194,0.661382850241546,0.694323475135103,0.467080203209145,"4"
"前鎮區盛興里",0.445124057509557,0.518840804910263,0.469272025948143,0.697312801932367,0.647112113380338,0.499040307101728,"4"
"前鎮區西甲里",0.497725173047069,0.49537720456841,0.533538072943247,0.460597826086957,0.714764774414292,0.525682907297479,"4"
"前鎮區西山里",0.450813603661262,0.560562504855878,0.518974793219333,0.538647342995169,0.678213508841031,0.361607199603412,"4"
"前鎮區信德里",0.348618837223299,0.192370445186854,0.36203765206258,0.310235507246377,0.714327105878189,0.302686716409689,"1"
"前鎮區信義里",0.335764488350956,0.228420480149173,0.396016113232024,0.335295893719807,0.695257802655275,0.635757352349235,"3"
"前鎮區興邦里",0.613248199709575,0.532048791857665,0.701661066933118,0.457578502415459,0.447367407466213,0.489998432289747,"7"
"前鎮區興東里",0.52026287341538,0.589153911894958,0.587314168662958,0.589070048309179,0.563013994788204,0.444772110010889,"7"
"前鎮區興化里",0.268470878535697,0.163390567943439,0.530227160308674,0.26917270531401,0.751825917699443,0.245393262235555,"1"
"前鎮區興仁里",0.273702970846951,0.114676404319789,0.474764643448901,0.217391304347826,0.765766341327314,0.260489888268867,"1"
"前鎮區興中里",0.350212322848571,0.422888664439437,0.369459986123406,0.502868357487923,0.627621318422917,0.42031159300547,"5"
"前鎮區振興里",0.571091617306002,0.592650143733976,0.601852198555368,0.562047101449275,0.570385482614745,0.629605148868918,"6"
"前鎮區鎮北里",0.330894582138373,0.314583171470748,0.500525028441121,0.330917874396135,0.697167911646225,0.396567138250859,"1"
"前鎮區鎮昌里",0.353390541343947,0.266490560174035,0.311659572173596,0.349486714975845,0.655022681702753,0.36141229508544,"3"
"前鎮區鎮東里",0.362855937170034,0.273871494056406,0.359543297871211,0.391153381642512,0.76753618939151,0.427586615991492,"3"
"前鎮區鎮海里",0.417577214359466,0.395307279931629,0.520732538309673,0.45576690821256,0.604837755388113,0.397507764402808,"5"
"前鎮區鎮榮里",0.249012000850797,0.26423743298889,0.410662529126965,0.447765700483092,0.694890890754692,0.292382199285633,"3"
"前鎮區鎮陽里",0.39064790072153,0.270919120503457,0.352686575500281,0.392210144927536,0.766957183152239,0.355946494472762,"3"
"前鎮區鎮中里",0.254362394037988,0.191671198819051,0.270066002208792,0.155495169082126,0.729568091151533,0.262294873587472,"8"
"前鎮區忠誠里",0.496381016807543,0.378836143267811,0.397783374394001,0.384661835748792,0.706501366314082,0.316571544787787,"3"
"前鎮區忠純里",0.423449674537164,0.377593038613938,0.378970932736083,0.511775362318841,0.734076754404239,0.338947430861859,"3"
"前鎮區忠孝里",0.496381016807543,0.568798073187786,0.59391391190607,0.560084541062802,0.687637782549072,0.468249630316974,"4"
"前鎮區竹北里",0.440832279530184,0.509206743842747,0.489184469295299,0.49969806763285,0.620254439685,0.361653807205535,"4"
"前鎮區竹東里",0.354975295536266,0.45777328878875,0.391065637558314,0.599788647342995,0.570825571057592,0.337464461703381,"5"
"前鎮區竹南里",0.660159769095383,0.634838007924792,0.704924707426104,0.597826086956522,0.470085497050451,0.411235821755581,"6"
"前鎮區竹內里",0.417577214359466,0.449382332375107,0.449444072530136,0.552234299516908,0.640430423204793,0.377890200963506,"4"
"前鎮區竹西里",0.55740792226648,0.552870794810038,0.53327282364617,0.514945652173913,0.599214148438624,0.419642138356785,"7"
"前鎮區竹中里",0.475964717689398,0.522880895035351,0.513477348548929,0.589824879227053,0.600988836384193,0.487057916301221,"4"
"橋頭區白樹里",0.433631801034819,0.39157796597001,0.44757886190345,0.448973429951691,0.56046693990706,0.395817179562143,"5"
"橋頭區筆秀里",0.389127036740394,0.353740968067749,0.36964795888171,0.269776570048309,0.628975526684307,0.434149813781444,"3"
"橋頭區德松里",0.517641564234015,0.406495221816487,0.437165862665035,0.258001207729468,0.571943025267038,0.396410367225534,"5"
"橋頭區頂鹽里",0.417577214359466,0.33175355450237,0.551376813210659,0.408212560386473,0.576550793327654,0.276522903399389,"5"
"橋頭區東林里",0.424911600205831,0.368425141791625,0.356085392509896,0.454559178743961,0.629806606931161,0.398223826653617,"5"
"橋頭區甲北里",0.277173586190781,0.301142102400746,0.372445539549429,0.288194444444444,0.609244510464533,0.46061022062344,"3"
"橋頭區甲南里",0.31113693118173,0.331520472379768,0.383896068595412,0.285477053140097,0.602975321827052,0.472397706905975,"3"
"橋頭區橋南里",0.457873469129968,0.468728148551006,0.546065170882854,0.351298309178744,0.745039511006994,0.530390275111964,"4"
"橋頭區橋頭里",0.591823588241945,0.555590086240385,0.653181185141731,0.469202898550725,0.677076008157253,0.511276921186545,"6"
"橋頭區三德里",0.31113693118173,0.28832258565768,0.285272711391571,0.385265700483092,0.579280208131345,0.376288594272349,"2"
"橋頭區仕豐里",0.407203788057923,0.406650609898221,0.488296096781309,0.383001207729469,0.599964570115758,0.736692470330024,"4"
"橋頭區仕和里",0.405711693659104,0.435086628855567,0.38782904616118,0.471769323671497,0.52746382511099,0.252600492345761,"5"
"橋頭區仕隆里",0.475964717689398,0.476419858596846,0.391715646270932,0.378321256038647,0.71322243121489,0.54004228580629,"4"
"橋頭區西林里",0.427828082545417,0.300675938155544,0.28320075613995,0.334842995169082,0.755124240761404,0.272370589755649,"3"
"橋頭區新莊里",0.538393589105858,0.530805687203791,0.545030515283163,0.448973429951691,0.569951250177251,0.370140627846771,"7"
"橋頭區芋寮里",0.432184506822534,0.309377670732655,0.343767366571722,0.289855072463768,0.647196688020864,0.461978789303979,"3"
"橋頭區中崎里",0.408693320920033,0.264858985315826,0.30392208581114,0.19987922705314,0.645189653008714,0.430450864994725,"3"
"仁武區八卦里",0.542229937341495,0.449537720456841,0.725264895801398,0.393417874396135,0.362795729446755,0.531301241880744,"7"
"仁武區赤山里",0.499067250157784,0.452179317846321,0.614499771977592,0.366092995169082,0.312657910429037,0.494006686072377,"7"
"仁武區大灣里",0.399717523503867,0.423432522725507,0.658646005069928,0.346165458937198,0.360587972608779,0.593581709482105,"7"
"仁武區高楠里",0.250799133674352,0.246290109548598,0.385942392320456,0.314613526570048,0.680851878521748,0.337943248888832,"1"
"仁武區後安里",0.335764488350956,0.245590863180794,0.448966152634706,0.353562801932367,0.552610796157955,0.31428777228373,"5"
"仁武區考潭里",0.379945441229388,0.371222127262839,0.477761919123558,0.328049516908212,0.610632752920066,0.46336854325821,"5"
"仁武區仁慈里",0.595431296887094,0.604148861782301,0.685910102846875,0.430857487922705,0.482559651392369,0.468058962853741,"7"
"仁武區仁福里",0.230935249533268,0.249864035428483,0.316788300228213,0.351298309178744,0.639776262280587,0.182934838335177,"2"
"仁武區仁和里",0.564898495515511,0.492502525056328,0.613299820566118,0.386473429951691,0.39169838814245,0.522352582273011,"7"
"仁武區仁武里",0.389127036740394,0.364229663584803,0.503707362882899,0.326388888888889,0.52896798632561,0.49846406765729,"5"
"仁武區灣內里",0.489628821803983,0.417450081578743,0.638147531343532,0.430857487922705,0.311790632612674,0.523585565201917,"7"
"仁武區文武里",0.432184506822534,0.33967834667081,0.554188904199455,0.388134057971014,0.429483941045719,0.530047073678145,"5"
"仁武區烏林里",0.290918866586389,0.253127185144899,0.216094621309357,0.411080917874396,0.544999573046286,0.277844864477804,"2"
"仁武區五和里",0.432184506822534,0.343951518918499,0.578058575620603,0.329106280193237,0.375601409328001,0.421404753128006,"5"
"仁武區中華里",0.252582593046554,0.221039546266801,0.350884981711874,0.246829710144927,0.544993519952352,0.305661128836123,"2"
"仁武區竹後里",0.354975295536266,0.258565768005594,0.496587863763422,0.347826086956522,0.614185830626864,0.491367000970286,"5"
"三民區安邦里",0.464876353626683,0.48900629321731,0.435206887324448,0.320199275362319,0.7109887723827,0.351065407413998,"4"
"三民區安東里",0.482823667867389,0.577033641519695,0.520379210142862,0.48792270531401,0.740964727679805,0.55935478130442,"4"
"三民區安發里",0.442265232257348,0.584569963483801,0.507311632343205,0.626207729468599,0.497548656236539,0.402359192078403,"7"
"三民區安和里",0.414626011925474,0.500116541061301,0.377256159125943,0.426630434782609,0.699836191330946,0.64379080813345,"4"
"三民區安吉里",0.469051113945891,0.507419780902805,0.47087062276405,0.609299516908213,0.538150286614321,0.427217992229242,"7"
"三民區安康里",0.292621816454136,0.219252583326859,0.230313484017239,0.384057971014493,0.719455945531335,0.314575892005949,"2"
"三民區安寧里",0.304449786873508,0.227021987413565,0.178278847894153,0.467995169082126,0.746397223978524,0.222602144797109,"2"
"三民區安生里",0.362855937170034,0.456840960298345,0.439896037427452,0.403381642512077,0.725886973716713,0.624889306944956,"4"
"三民區安泰里",0.463480291090441,0.496231839017947,0.433585088645626,0.466787439613527,0.68383391400056,0.444009440157957,"4"
"三民區安宜里",0.408693320920033,0.435164322896434,0.447684921843471,0.45576690821256,0.716551869630645,0.430162745272506,"4"
"三民區寶安里",0.493686441104317,0.560717892937612,0.466932417551565,0.638586956521739,0.492373787739854,0.462792303813773,"7"
"三民區寶德里",0.427828082545417,0.501903504001243,0.420555412465751,0.560688405797102,0.481177284456635,0.410375699643664,"5"
"三民區寶國里",0.567381051369632,0.540206666148706,0.610941339844377,0.601147342995169,0.393217218223432,0.422781795918022,"7"
"三民區寶華里",0.559911972140388,0.602439592883226,0.55353247056905,0.601147342995169,0.447540199710141,0.450204014185659,"7"
"三民區寶龍里",0.463480291090441,0.479683008313262,0.485814302437296,0.497886473429952,0.649016161854592,0.387186299059798,"4"
"三民區寶民里",0.490983471070701,0.565068759226167,0.506678225005135,0.498490338164251,0.489202006833283,0.476812717943503,"7"
"三民區寶慶里",0.402719784904521,0.486675471991298,0.467929350887707,0.596467391304348,0.475895698597653,0.385538084766517,"7"
"三民區寶盛里",0.521570564211651,0.582783000543858,0.515048859413933,0.523852657004831,0.539336808605477,0.406528453941096,"7"
"三民區寶獅里",0.45505641250245,0.500815787429104,0.374160088104377,0.497886473429952,0.535681306683513,0.411477333875676,"5"
"三民區寶泰里",0.424911600205831,0.499261906611763,0.501641300517551,0.620772946859903,0.44071248865832,0.441653637723346,"7"
"三民區寶興里",0.453644446887213,0.531194157408127,0.474486546945193,0.572614734299517,0.542388340744719,0.432132975725913,"7"
"三民區寶業里",0.522876287075206,0.618366871260974,0.621079039673342,0.5931461352657,0.462430474888209,0.468779262159288,"7"
"三民區寶玉里",0.515012311679355,0.515266879030378,0.529702153862291,0.617300724637681,0.403925787973026,0.361175020020084,"7"
"三民區寶中里",0.36598826071307,0.408592960919897,0.375547685157095,0.486564009661836,0.603764776044443,0.418667615766928,"5"
"三民區寶珠里",0.440832279530184,0.392510294460415,0.369394935413295,0.30570652173913,0.535768981075659,0.303262955854127,"5"
"三民區本安里",0.524180047920195,0.665760236189884,0.669865949341402,0.536684782608696,0.415538262415211,0.430450864994725,"7"
"三民區本館里",0.470438248820212,0.474244425452568,0.503656244960832,0.498490338164251,0.51783279291348,0.438221623385153,"7"
"三民區本和里",0.542229937341495,0.550073809338824,0.578633056882027,0.538647342995169,0.445233845393432,0.414252604729401,"7"
"三民區本上里",0.643289775325832,0.754486830860073,0.661278064944059,0.622131642512077,0.396688029535494,0.446958430255961,"6"
"三民區本文里",0.387603502232898,0.437572838163313,0.529270284645388,0.527022946859903,0.671557671189499,0.48421485257168,"4"
"三民區本武里",0.51895320874546,0.479061455986326,0.621449359020881,0.515549516908213,0.64921831667132,0.446653362314788,"7"
"三民區本揚里",0.567381051369632,0.648045994872193,0.626595031128796,0.615338164251208,0.499209964224482,0.436480193887625,"6"
"三民區本元里",0.507076408680958,0.546888353663274,0.589523591892177,0.586503623188406,0.494456535216867,0.390664921000114,"7"
"三民區博愛里",0.209670454102865,0.446429958822158,0.449142129064001,0.467391304347826,0.70734067042763,0.571082948820616,"4"
"三民區博惠里",0.426371066788949,0.530805687203791,0.473524862283604,0.559480676328502,0.640611994740638,0.437734362090224,"4"
"三民區川東里",0.429282655692598,0.39025716727527,0.342474207632297,0.366092995169082,0.624924466174743,0.310567638223318,"3"
"三民區達德里",0.492336008646359,0.623106207753865,0.483178323985658,0.401721014492754,0.79473586451056,0.59609851999678,"4"
"三民區達明里",0.395194562719067,0.56685572216611,0.509424988703676,0.560084541062802,0.771792514548883,0.532267290361124,"4"
"三民區達仁里",0.469051113945891,0.629943283350167,0.466657546949705,0.664855072463768,0.728350997084442,0.5563379983306,"4"
"三民區達勇里",0.524180047920195,0.518452334705928,0.483723336601703,0.488526570048309,0.761190038798113,0.454635973442141,"4"
"三民區德北里",0.471823169591638,0.404941340999145,0.334337352654799,0.45637077294686,0.67803197061729,0.443878091461064,"3"
"三民區德東里",0.393681654438473,0.528474865977779,0.460402291323259,0.407608695652174,0.761354933923556,0.375419998050955,"4"
"三民區德仁里",0.495034774987291,0.58247222438039,0.399583394868986,0.486564009661836,0.652714936363212,0.524233834576909,"4"
"三民區德西里",0.475964717689398,0.431046538730479,0.343670044454428,0.341032608695652,0.675259348022874,0.341269336858563,"3"
"三民區德行里",0.445124057509557,0.496775697304017,0.447697388788354,0.444142512077295,0.769443396820758,0.452441179087593,"4"
"三民區德智里",0.453644446887213,0.574935902416285,0.416031669212095,0.530344202898551,0.71875866547328,0.529030180540902,"4"
"三民區鼎金里",0.459278574990224,0.382798539352032,0.340144909026326,0.45637077294686,0.547067142674677,0.414040751992475,"5"
"三民區鼎力里",0.464876353626683,0.488151658767773,0.457361342300381,0.490338164251208,0.570015541097454,0.577269048738841,"4"
"三民區鼎強里",0.410180301025346,0.423277134643773,0.469982963976004,0.481582125603865,0.492018337224726,0.41081211628173,"5"
"三民區鼎盛里",0.480086590900162,0.47921684406806,0.507874317314138,0.528985507246377,0.444894904404326,0.429861914386072,"7"
