"縣市","行政區域","售電量度數","統計年月","教育程度總計","大學以上比例","大學比例","大學以下比例","納稅單位","綜合所得總額","綜合所得平均數","綜合所得中位數","戶數","總人數","女性比例","男性比例","少年人口比例","青年人口比例","壯年人口比例","老年人口比例","出生數","出生數.男","出生數.女","結婚對數","離婚對數","有偶人數","有偶比例","每戶平均用電度數","每人平均用電度數"
"高雄市","三民區安寧里",512802,10407,1940,0.0299,0.1644,0.8057,"386","248179","643","517",946,2152,0.5051,0.4949,0.1575,0.2658,0.4071,0.1696,1,0,1,3,0,388,40.84,542.07,238.29
"高雄市","三民區安生里",1000807,10407,1485,0.0747,0.2451,0.6801,"468","373583","798","553",671,1695,0.4944,0.5056,0.1681,0.2749,0.3971,0.1599,1,1,0,2,0,391,58.89,1491.52,590.45
"高雄市","三民區安泰里",1933345,10407,4021,0.0836,0.2571,0.6593,"1271","1126607","886","621",1816,4510,0.5049,0.4951,0.167,0.294,0.3936,0.1455,7,5,2,5,5,1036,56.95,1064.62,428.68
"高雄市","三民區安宜里",1378677,10407,3210,0.066,0.2442,0.6897,"971","789621","813","583",1336,3685,0.5031,0.4969,0.1864,0.2863,0.3742,0.1531,9,8,1,5,3,837,62.84,1031.94,374.13
"高雄市","三民區寶安里",3592999,10407,7157,0.0866,0.2941,0.6193,"2289","2110999","922","643",3240,8001,0.5313,0.4687,0.188,0.3322,0.3905,0.0894,9,6,3,6,3,1844,56.67,1108.95,449.07
"高雄市","三民區寶德里",2082798,10407,5124,0.0667,0.2861,0.6472,"1562","1300353","832","596",2114,5709,0.5197,0.4803,0.1827,0.3365,0.3934,0.0874,9,3,6,7,1,1272,60,985.24,364.83
"高雄市","三民區寶國里",3650249,10407,8156,0.0804,0.2902,0.6294,"2464","2366169","960","700",3598,9978,0.5258,0.4742,0.2776,0.2908,0.3698,0.0617,16,10,6,4,4,2297,63.97,1014.52,365.83
"高雄市","三民區寶華里",1503380,10407,3255,0.0851,0.3232,0.5917,"1125","1073345","954","694",1393,3853,0.5258,0.4742,0.2336,0.3065,0.3846,0.0753,8,5,3,2,3,900,64.84,1079.24,390.18
"高雄市","三民區寶龍里",1714931,10407,4322,0.0747,0.2598,0.6654,"1285","1192084","928","621",1843,5044,0.5099,0.4901,0.2232,0.2805,0.3713,0.1249,4,2,2,5,2,1130,61.18,930.51,339.99
"高雄市","三民區寶民里",1594286,10407,3196,0.0914,0.2897,0.6189,"1014","910280","898","641",1396,3753,0.51,0.49,0.2182,0.3352,0.3613,0.0853,4,3,1,2,1,861,61.68,1142.04,424.8
"高雄市","三民區寶慶里",1087848,10407,2754,0.0737,0.2658,0.6605,"890","699580","786","579",1174,3266,0.5251,0.4749,0.2315,0.3114,0.376,0.0811,3,3,0,4,0,713,60.84,926.62,333.08
"高雄市","三民區寶盛里",2198307,10407,5023,0.0978,0.2915,0.6108,"1699","1534541","903","664",2252,5695,0.514,0.486,0.1793,0.3219,0.3974,0.1015,6,2,4,9,2,1381,61.19,976.16,386.01
"高雄市","三民區寶獅里",1551890,10407,3727,0.0783,0.268,0.6536,"1169","1018368","871","615",1571,4142,0.5099,0.4901,0.1678,0.3385,0.3918,0.1019,6,2,4,8,1,901,57.46,987.84,374.67
"高雄市","三民區寶泰里",2034461,10407,4053,0.0637,0.2889,0.6474,"1186","1032447","871","594",1921,4568,0.5287,0.4713,0.1902,0.3264,0.4052,0.0782,9,5,4,3,1,1081,56.19,1059.06,445.37
"高雄市","三民區寶興里",3040326,10407,6572,0.08,0.285,0.635,"2088","1870340","896","614",2933,7375,0.5215,0.4785,0.1774,0.3359,0.3843,0.1025,13,9,4,5,2,1733,58.99,1036.59,412.25
"高雄市","三民區寶業里",2577468,10407,5152,0.098,0.3141,0.5879,"1587","1490491","939","665",2295,6150,0.5246,0.4754,0.2511,0.2969,0.3756,0.0764,8,2,6,0,0,1479,64.14,1123.08,419.1
"高雄市","三民區寶玉里",3231389,10407,8368,0.0743,0.2833,0.6423,"2526","2267894","898","659",3718,10172,0.5282,0.4718,0.2619,0.3025,0.3707,0.0649,11,3,8,7,7,2245,60.43,869.12,317.67
"高雄市","三民區寶中里",1300227,10407,3154,0.0504,0.2505,0.6991,"940","732817","780","555",1294,3710,0.5081,0.4919,0.2173,0.3232,0.3464,0.1132,4,3,1,1,0,760,58.82,1004.81,350.47
"高雄市","三民區寶珠里",2534989,10407,6662,0.0591,0.2271,0.7137,"1620","1350695","834","605",3461,7240,0.4773,0.5227,0.1492,0.309,0.4376,0.1043,6,4,2,7,1,1603,46.36,732.44,350.14
"高雄市","三民區本安里",1997096,10407,4715,0.109,0.3281,0.5629,"1529","1540255","1007","666",1934,5880,0.516,0.484,0.2879,0.301,0.3466,0.0645,9,5,4,6,2,1394,72.12,1032.62,339.64
"高雄市","三民區本館里",4071423,10407,8763,0.0661,0.2692,0.6647,"2631","2236249","850","626",3874,9796,0.51,0.49,0.1815,0.3207,0.4019,0.0959,11,7,4,18,4,2347,60.57,1050.96,415.62
"高雄市","三民區本和里",3136310,10407,7254,0.0871,0.2865,0.6264,"2392","2225939","931","680",3154,8231,0.5163,0.4837,0.1984,0.3311,0.3922,0.0784,7,5,2,5,4,2051,65.11,994.39,381.04
"高雄市","三民區本上里",2127077,10407,4805,0.1276,0.3573,0.5151,"1643","1892604","1152","764",1985,5901,0.5289,0.4711,0.2701,0.302,0.3649,0.063,7,3,4,4,0,1425,71.9,1071.58,360.46
"高雄市","三民區本文里",1088782,10407,2077,0.0645,0.248,0.6875,"657","521560","794","569",939,2340,0.5145,0.4855,0.1765,0.312,0.3718,0.1397,1,0,1,3,2,576,61.15,1159.51,465.29
"高雄市","三民區本武里",819208,10407,1750,0.0709,0.2651,0.664,"482","422715","877","662",765,2132,0.5127,0.4873,0.2509,0.3058,0.3227,0.1205,2,2,0,1,0,513,67.23,1070.86,384.24
"高雄市","三民區本揚里",3424261,10407,7525,0.107,0.3197,0.5733,"2421","2396534","990","700",3271,9361,0.5279,0.4721,0.2652,0.3015,0.3511,0.0821,9,6,3,8,2,2218,67.93,1046.85,365.8
"高雄市","三民區本元里",2157185,10407,5429,0.0844,0.2885,0.6272,"1703","1573976","924","653",2298,6492,0.5236,0.4764,0.2492,0.3021,0.3657,0.083,5,2,3,4,3,1528,66.55,938.72,332.28
"高雄市","三民區博愛里",915601,10407,1307,0.0597,0.2609,0.6794,"393","302833","577.5","463.5",671,1414,0.505,0.495,0.1322,0.2914,0.4165,0.1598,2,1,1,2,0,343,50.81,1364.53,647.53
"高雄市","三民區博惠里",2016685,10407,4259,0.0831,0.2801,0.6368,"1353","1194676","883","595",1921,4884,0.5195,0.4805,0.1937,0.2946,0.3845,0.1271,7,3,4,5,2,1124,58.12,1049.81,412.92
"高雄市","三民區川東里",437063,10407,1330,0.0466,0.2444,0.709,"360","283468","787","597",583,1455,0.488,0.512,0.1684,0.2701,0.4351,0.1265,3,3,0,3,0,307,53.11,749.68,300.39
"高雄市","三民區達德里",852716,10407,1410,0.0943,0.3227,0.583,"536","563666","1052","642",599,1621,0.4941,0.5059,0.1875,0.2875,0.343,0.182,3,1,2,2,0,379,63.38,1423.57,526.04
"高雄市","三民區達明里",874499,10407,1562,0.1005,0.2772,0.6223,"521","452259","868","574",687,1788,0.5196,0.4804,0.1728,0.2735,0.3775,0.1762,1,1,0,0,1,435,63.41,1272.92,489.09
"高雄市","三民區達仁里",877620,10407,1555,0.1023,0.3151,0.5826,"514","467426","909","625",660,1768,0.5351,0.4649,0.1748,0.2969,0.3688,0.1595,2,2,0,1,0,414,62.82,1329.73,496.39
"高雄市","三民區達勇里",525234,10407,1076,0.0892,0.263,0.6478,"332","330168","994","666",482,1196,0.5084,0.4916,0.1839,0.2533,0.393,0.1697,0,0,0,0,0,281,58.06,1089.7,439.16
"高雄市","三民區德北里",939785,10407,1949,0.0667,0.2237,0.7096,"601","512122","852","627",883,2158,0.5032,0.4968,0.1441,0.2984,0.4101,0.1474,2,1,1,0,0,465,52.66,1064.31,435.49
"高雄市","三民區德東里",349359,10407,822,0.0815,0.281,0.6375,"272","217756","801","573",387,913,0.4951,0.5049,0.1424,0.2793,0.3998,0.1785,0,0,0,0,0,221,57.85,902.74,382.65
"高雄市","三民區德仁里",1181226,10407,2031,0.1108,0.2718,0.6174,"659","746519","1133","644",942,2273,0.5081,0.4919,0.1597,0.326,0.3779,0.1364,1,1,0,5,0,511,54.07,1253.96,519.68
"高雄市","三民區德西里",313235,10407,872,0.0619,0.2477,0.6904,"276","256807","930","630",381,978,0.4836,0.5164,0.1748,0.2822,0.4018,0.1411,0,0,0,1,1,205,54.67,822.14,320.28
"高雄市","三民區德行里",527077,10407,1148,0.0775,0.2666,0.6559,"365","328826","901","608",486,1275,0.5012,0.4988,0.16,0.2847,0.3773,0.178,0,0,0,1,0,299,61.65,1084.52,413.39
"高雄市","三民區德智里",1286787,10407,2345,0.0977,0.2866,0.6158,"735","669704","911","614",1017,2666,0.515,0.485,0.1725,0.3057,0.3653,0.1564,4,3,1,1,0,599,59.01,1265.28,482.67
"高雄市","三民區鼎金里",1740296,10407,4173,0.0496,0.2351,0.7153,"1033","809123","783","618",1751,4644,0.5032,0.4968,0.186,0.3426,0.3689,0.1025,13,9,4,6,2,957,54.25,993.89,374.74
"高雄市","三民區鼎力里",2059038,10407,3708,0.0728,0.2681,0.6591,"1169","982599","841","622",1493,4291,0.5087,0.4913,0.2086,0.3183,0.3677,0.1053,5,4,1,1,1,956,63.78,1379.13,479.85
"高雄市","三民區鼎強里",1666799,10407,4069,0.0597,0.246,0.6943,"1124","850660","757","584",1690,4672,0.5073,0.4927,0.1982,0.3423,0.3714,0.0882,9,4,5,5,3,1066,62.67,986.27,356.76
"高雄市","三民區鼎盛里",3328804,10407,7530,0.0675,0.2703,0.6623,"2224","1847973","831","633",3228,8813,0.5148,0.4852,0.2305,0.3288,0.3656,0.0751,9,3,6,7,4,1992,61.61,1031.23,377.72
"高雄市","三民區鼎泰里",9398431,10407,21035,0.1057,0.3102,0.5841,"6838","7618972","1114","793",9470,24752,0.5298,0.4702,0.2553,0.2657,0.4048,0.0742,30,15,15,17,9,6141,64.65,992.44,379.7
"高雄市","三民區鼎西里",3206570,10407,7371,0.0587,0.2572,0.684,"2051","1603479","782","608",3238,8343,0.5119,0.4881,0.1945,0.35,0.365,0.0905,10,7,3,8,1,1895,58.06,990.29,384.34
"高雄市","三民區鼎中里",1842867,10407,3425,0.0663,0.2587,0.675,"1082","901513","833","596",1383,3811,0.5056,0.4944,0.1624,0.333,0.3975,0.1071,7,1,6,1,1,907,65.63,1332.51,483.57
"高雄市","三民區豐裕里",979031,10407,2643,0.0537,0.2179,0.7283,"730","511431","701","531",1128,2929,0.5002,0.4998,0.156,0.3042,0.3926,0.1471,4,1,3,1,2,627,55.83,867.94,334.25
"高雄市","三民區鳳北里",736060,10407,1436,0.0669,0.218,0.7152,"400","294902","737","534",648,1598,0.4831,0.5169,0.1439,0.2716,0.3961,0.1884,5,2,3,1,0,359,55.66,1135.9,460.61
"高雄市","三民區鳳南里",571041,10407,958,0.0658,0.1931,0.7411,"253","180417","713","535",455,1070,0.4869,0.5131,0.1308,0.2626,0.4215,0.185,0,0,0,1,2,250,55.19,1255.04,533.68
"高雄市","三民區港東里",1027138,10407,1473,0.0638,0.2111,0.7251,"406","328199","808","524",793,1590,0.5094,0.4906,0.1258,0.2918,0.4195,0.1629,2,1,1,2,0,340,42.66,1295.26,646
"高雄市","三民區港西里",1036300,10407,795,0.0591,0.2314,0.7094,"192","141679","738","552",436,856,0.4836,0.5164,0.1157,0.2593,0.4521,0.1729,0,0,0,0,1,207,47.05,2376.83,1210.63
"高雄市","三民區港新里",738136,10407,1472,0.108,0.2976,0.5944,"508","501726","988","614",713,1641,0.5186,0.4814,0.1694,0.2834,0.401,0.1463,1,0,1,2,1,416,58.26,1035.25,449.81
"高雄市","三民區建東里",1247685,10407,1248,0.0585,0.2324,0.7091,"330","235775","714","571",762,1358,0.5309,0.4691,0.1222,0.2872,0.4551,0.1355,2,2,0,3,2,316,41.25,1637.38,918.77
"高雄市","三民區精華里",1036147,10407,1588,0.0951,0.2872,0.6178,"512","467066","912","620",713,1751,0.5191,0.4809,0.1593,0.2564,0.3935,0.1907,1,0,1,0,1,429,60.51,1453.22,591.75
"高雄市","三民區力行里",475472,10407,1181,0.0457,0.2015,0.7528,"346","233556","675","485",486,1288,0.4728,0.5272,0.1483,0.3098,0.3804,0.1615,1,1,0,0,0,262,53.69,978.34,369.16
"高雄市","三民區立誠里",538860,10407,773,0.066,0.2768,0.6572,"226","212904","942","574",348,867,0.5294,0.4706,0.1569,0.2607,0.3599,0.2226,1,1,0,1,1,205,59.42,1548.45,621.52
"高雄市","三民區立德里",654737,10407,1196,0.0844,0.2416,0.6739,"365","282575","774","575",555,1335,0.5101,0.4899,0.1558,0.2644,0.4,0.1798,0,0,0,1,2,300,54.15,1179.71,490.44
"高雄市","三民區立業里",482198,10407,1034,0.0406,0.2534,0.706,"278","215749","776","596",464,1137,0.5189,0.4811,0.1513,0.2894,0.3676,0.1917,0,0,0,2,2,256,55.41,1039.22,424.1
"高雄市","三民區民享里",1129204,10407,2159,0.0926,0.2728,0.6346,"726","640329","882","599",907,2391,0.5194,0.4806,0.1598,0.2928,0.3793,0.1681,0,0,0,2,1,570,62.57,1244.99,472.27
"高雄市","三民區千北里",515260,10407,1120,0.0491,0.2411,0.7098,"352","253571","720","528",484,1240,0.5113,0.4887,0.1524,0.2685,0.3944,0.1847,1,0,1,3,0,264,54.89,1064.59,415.53
"高雄市","三民區千秋里",723452,10407,2149,0.0312,0.1801,0.7887,"558","337119","604","505",995,2336,0.4932,0.5068,0.1318,0.3044,0.417,0.1468,2,0,2,1,0,485,49.14,727.09,309.7
"高雄市","三民區千歲里",537531,10407,1189,0.0807,0.2733,0.6459,"355","289156","815","555",544,1317,0.533,0.467,0.1503,0.2764,0.3918,0.1815,3,1,2,0,1,299,54.46,988.11,408.15
"高雄市","三民區十美里",882701,10407,1923,0.0806,0.2507,0.6687,"622","545543","877","613",829,2149,0.4974,0.5026,0.1675,0.2997,0.3937,0.1391,4,2,2,1,1,470,56.63,1064.78,410.75
"高雄市","三民區十全里",774845,10407,1649,0.0619,0.2674,0.6707,"494","452763","917","628",715,1846,0.5033,0.4967,0.1896,0.2893,0.383,0.1381,1,0,1,1,1,400,55.63,1083.7,419.74
"高雄市","三民區同德里",1671378,10407,2823,0.0942,0.2844,0.6213,"943","880429","934","625",1275,3156,0.4959,0.5041,0.1537,0.2991,0.3862,0.161,3,2,1,0,0,738,57.66,1310.88,529.59
"高雄市","三民區灣愛里",1318342,10407,3206,0.0259,0.1812,0.7929,"745","517481","695","549",1454,3532,0.4992,0.5008,0.1659,0.3095,0.404,0.1206,5,3,2,3,2,683,46.91,906.7,373.26
"高雄市","三民區灣成里",997906,10407,2307,0.0611,0.2284,0.7104,"637","508073","798","622",1056,2638,0.5083,0.4917,0.2043,0.2987,0.3859,0.1111,2,0,2,2,1,579,54.93,944.99,378.28
"高雄市","三民區灣復里",1814854,10407,3751,0.0509,0.2237,0.7254,"1020","748150","733","555",1858,4138,0.508,0.492,0.1564,0.3362,0.4065,0.101,10,4,6,5,2,898,48.23,976.78,438.58
"高雄市","三民區灣華里",1275383,10407,2762,0.0561,0.2455,0.6984,"803","648071","807","607",1319,2998,0.5123,0.4877,0.1474,0.2995,0.4143,0.1388,1,0,1,3,2,717,53.95,966.93,425.41
"高雄市","三民區灣利里",1584013,10407,3261,0.0647,0.2315,0.7038,"933","658679","706","545",1453,3564,0.5034,0.4966,0.1425,0.3185,0.3844,0.1546,3,2,1,1,2,832,57.34,1090.17,444.45
"高雄市","三民區灣勝里",898118,10407,1976,0.0622,0.2105,0.7272,"555","387063","697","524",847,2150,0.4958,0.5042,0.1391,0.3158,0.3726,0.1726,3,2,1,0,1,517,61.11,1060.35,417.73
"高雄市","三民區灣興里",1075049,10407,1911,0.0853,0.2669,0.6478,"615","723703","1177","722",828,2257,0.5002,0.4998,0.2237,0.2867,0.3584,0.1311,3,0,3,0,2,527,63.27,1298.37,476.32
"高雄市","三民區灣中里",2902790,10407,5503,0.0685,0.2444,0.6871,"1601","1265835","791","602",2699,6003,0.5124,0.4876,0.1531,0.3428,0.3885,0.1156,12,7,5,9,5,1446,53.67,1075.51,483.56
"高雄市","三民區灣子里",1954482,10407,3915,0.0723,0.2628,0.6649,"1168","1041597","892","659",1895,4366,0.5153,0.4847,0.1821,0.3259,0.3958,0.0962,8,4,4,2,1,1095,57.6,1031.39,447.66
"高雄市","三民區興德里",879226,10407,1825,0.0877,0.2701,0.6422,"516","438725","850","640",910,2016,0.503,0.497,0.1553,0.2703,0.4306,0.1438,0,0,0,2,0,495,55,966.18,436.12
"高雄市","三民區裕民里",600572,10407,1316,0.0714,0.2181,0.7105,"384","341568","889","671",595,1496,0.4866,0.5134,0.2106,0.3048,0.375,0.1096,3,2,1,1,1,352,58.86,1009.36,401.45
"高雄市","三民區長明里",825830,10407,1134,0.0829,0.2513,0.6658,"361","285599","791","516",544,1283,0.5012,0.4988,0.1816,0.297,0.3733,0.1481,3,0,3,1,0,305,56.27,1518.07,643.67
"高雄市","三民區正順里",1681288,10407,4061,0.0862,0.2938,0.62,"1134","997190","879","626",1869,4656,0.5264,0.4736,0.2124,0.3039,0.3752,0.1085,6,4,2,4,2,1089,57.62,899.57,361.1
"高雄市","三民區正興里",4946366,10407,11996,0.0937,0.3013,0.605,"3817","3715153","973","722",5444,14226,0.5288,0.4712,0.25,0.2938,0.3799,0.0763,18,12,6,7,3,3270,60.19,908.59,347.7
"高雄市","杉林區大愛里",724784,10407,2074,0.0082,0.1109,0.8809,"545","345602","634","532",844,2404,0.4696,0.5304,0.2271,0.2862,0.3606,0.126,4,2,2,4,0,420,50.85,858.75,301.49
"高雄市","杉林區集來里",244515,10407,1402,0.0114,0.0599,0.9287,"168","94526","563","424",630,1528,0.4287,0.5713,0.1257,0.2382,0.4444,0.1918,1,1,0,1,0,306,48.65,388.12,160.02
"高雄市","杉林區木梓里",121341,10407,729,0.0055,0.0549,0.9396,"96","47377","494","457",318,780,0.4346,0.5654,0.1218,0.2077,0.4769,0.1936,1,1,0,0,2,164,51.41,381.58,155.57
"高雄市","杉林區杉林里",157002,10407,691,0.0058,0.0608,0.9334,"127","60314","475","375",309,759,0.444,0.556,0.1278,0.2306,0.4387,0.2029,0,0,0,1,1,136,44.01,508.1,206.85
"高雄市","杉林區上平里",377106,10407,1723,0.0174,0.1352,0.8474,"305","181985","597","470",749,1862,0.4619,0.5381,0.1332,0.2487,0.4253,0.1928,2,1,1,0,0,416,55.54,503.48,202.53
"高雄市","杉林區新庄里",357908,10407,1627,0.0129,0.0891,0.898,"276","179939","652","514",723,1763,0.4589,0.5411,0.1202,0.207,0.4396,0.2331,1,1,0,0,0,369,50.97,495.03,203.01
"高雄市","杉林區月眉里",483192,10407,1776,0.0197,0.1227,0.8575,"545","345602","634","532",709,1922,0.4532,0.5468,0.1296,0.2414,0.4303,0.1988,3,2,1,2,1,416,56.68,681.51,251.4
"高雄市","杉林區月美里",316973,10407,1269,0.0213,0.1151,0.8637,"208","152187","732","544",534,1410,0.4504,0.5496,0.1539,0.227,0.4184,0.2007,1,1,0,1,0,321,60.23,593.58,224.8
"高雄市","桃源區寶山里",46341,10407,458,0.0262,0.1659,0.8079,"98","71434","729","610",177,503,0.4612,0.5388,0.1471,0.3638,0.4175,0.0716,1,1,0,1,0,97,57.06,261.81,92.13
"高雄市","桃源區復興里",38891,10407,289,0.0069,0.1869,0.8062,"41","26785","653","533",113,343,0.4723,0.5277,0.2595,0.3761,0.2974,0.0671,1,0,1,1,0,56,49.56,344.17,113.38
"高雄市","桃源區高中里",104613,10407,616,0.0227,0.1461,0.8312,"78","66254","849","686",232,766,0.4752,0.5248,0.2637,0.3407,0.3342,0.0614,1,0,1,1,0,127,54.74,450.92,136.57
"高雄市","桃源區建山里",89364,10407,640,0.0172,0.1578,0.825,"121","69349","573","478",212,767,0.4967,0.5033,0.2712,0.3494,0.3272,0.0522,2,2,0,2,0,116,53.95,421.53,116.51
"高雄市","桃源區拉芙蘭里",1687,10407,237,0.0253,0.2194,0.7553,"50","35738","715","568",101,286,0.4545,0.5455,0.2238,0.451,0.2832,0.042,0,0,0,0,1,52,52,16.7,5.9
"高雄市","桃源區梅山里",34053,10407,276,0.0109,0.1558,0.8333,"51","24765","486","483",101,316,0.4557,0.5443,0.2342,0.3734,0.3386,0.0538,1,1,0,0,0,51,50.5,337.16,107.76
"高雄市","桃源區勤和里",59864,10407,237,0.0169,0.1983,0.7848,"37","20950","566","572",96,280,0.5107,0.4893,0.2857,0.4071,0.2857,0.0214,1,0,1,1,0,53,54.64,623.58,213.8
"高雄市","桃源區桃源里",193978,10407,797,0.0088,0.1769,0.8143,"139","88066","634","508",294,982,0.4735,0.5265,0.2872,0.3391,0.3055,0.0682,4,4,0,0,0,148,50,659.79,197.53
"高雄市","田寮區崇德里",300798,10407,993,0.0232,0.137,0.8399,"175","105028","600","494",395,1080,0.4583,0.5417,0.1556,0.2593,0.3741,0.2111,1,0,1,1,0,229,58.72,761.51,278.52
"高雄市","田寮區大同里",63295,10407,391,0.0051,0.0895,0.9054,"66","34474","522","450",200,418,0.433,0.567,0.1005,0.1842,0.4641,0.2512,0,0,0,0,0,112,56.85,316.48,151.42
"高雄市","田寮區古亭里",149168,10407,556,0.009,0.0558,0.9353,"82","41387","505","430",286,598,0.4247,0.5753,0.0903,0.1656,0.4532,0.291,0,0,0,0,1,166,58.66,521.57,249.44
"高雄市","田寮區鹿埔里",78636,10407,371,0.0054,0.0836,0.9111,"70","34773","497","408",166,398,0.4372,0.5628,0.1357,0.2462,0.4196,0.1985,0,0,0,0,0,99,59.64,473.71,197.58
"高雄市","田寮區南安里",368408,10407,1156,0.019,0.0804,0.9005,"193","107320","556","449",558,1221,0.4357,0.5643,0.0901,0.1949,0.4586,0.2563,0,0,0,0,1,304,54.77,660.23,301.73
"高雄市","田寮區七星里",102942,10407,643,0.0109,0.0653,0.9238,"114","82016","719","596",418,660,0.4273,0.5727,0.053,0.1348,0.4909,0.3212,0,0,0,0,1,258,61.58,246.27,155.97
"高雄市","田寮區三和里",61706,10407,407,0.0123,0.0885,0.8993,"62","38288","618","453",208,436,0.4174,0.5826,0.1055,0.2064,0.4564,0.2317,0,0,0,0,1,125,60.1,296.66,141.53
"高雄市","田寮區田寮里",165542,10407,373,0.0134,0.0858,0.9008,"64","46702","730","567",199,388,0.4613,0.5387,0.0799,0.2268,0.4098,0.2835,0,0,0,0,0,112,56.57,831.87,426.65
"高雄市","田寮區西德里",165443,10407,855,0.0164,0.1088,0.8749,"131","74011","565","434",394,925,0.4584,0.5416,0.1211,0.1968,0.427,0.2551,0,0,0,1,0,222,56.49,419.91,178.86
"高雄市","田寮區新興里",316631,10407,1293,0.0302,0.1307,0.8391,"326","233459","716","540",569,1408,0.4631,0.5369,0.1328,0.25,0.3849,0.2322,0,0,0,1,1,353,62.37,556.47,224.88
"高雄市","小港區大苓里",1108111,10407,2637,0.058,0.2427,0.6993,"868","699042","805","564",1265,2991,0.5112,0.4888,0.1852,0.3477,0.3795,0.0876,7,4,3,2,0,760,60.08,875.98,370.48
"高雄市","小港區大坪里",741099,10407,2682,0.0343,0.1943,0.7714,"659","484204","735","603",1104,3074,0.4993,0.5007,0.2215,0.3484,0.3399,0.0901,4,2,2,1,1,652,59.11,671.29,241.09
"高雄市","小港區店鎮里",2540432,10407,6004,0.047,0.2382,0.7149,"1923","1592805","828","605",2977,6890,0.5015,0.4985,0.2113,0.3376,0.3736,0.0775,8,5,3,2,4,1777,59.63,853.35,368.71
"高雄市","小港區二苓里",1855414,10407,3985,0.0557,0.2354,0.7089,"1226","994511","811","592",2026,4580,0.4954,0.5046,0.2096,0.3199,0.3718,0.0987,8,5,3,2,1,1182,58.2,915.8,405.11
"高雄市","小港區鳳宮里",776847,10407,2336,0.0454,0.2299,0.7247,"701","547402","781","583",1096,2686,0.5067,0.4933,0.2107,0.3425,0.3701,0.0767,6,1,5,0,3,643,58.83,708.8,289.22
"高雄市","小港區鳳林里",608107,10407,3058,0.0386,0.2099,0.7515,"855","634698","742","577",2005,3384,0.5177,0.4823,0.1752,0.3132,0.3992,0.1123,7,2,5,2,0,1086,54.03,303.3,179.7
"高雄市","小港區鳳鳴里",715847,10407,3133,0.0322,0.21,0.7577,"788","602166","764","599",1878,3483,0.4955,0.5045,0.1723,0.3244,0.381,0.1223,4,3,1,2,2,968,51.65,381.18,205.53
"高雄市","小港區鳳森里",478978,10407,2237,0.034,0.2137,0.7523,"644","511926","795","632",1430,2474,0.5061,0.4939,0.1694,0.3347,0.3787,0.1172,2,1,1,4,0,781,54.39,334.95,193.6
"高雄市","小港區鳳興里",407399,10407,2497,0.0312,0.2115,0.7573,"690","519795","753","600",1646,2802,0.5096,0.4904,0.1849,0.3469,0.3687,0.0996,6,2,4,2,1,866,52.42,247.51,145.4
"高雄市","小港區鳳源里",728402,10407,3675,0.0343,0.2095,0.7562,"998","769738","771","610",2419,4139,0.4946,0.5054,0.1921,0.339,0.3653,0.1036,3,2,1,5,4,1276,52.73,301.12,175.99
"高雄市","小港區港后里",1024081,10407,2633,0.0425,0.2222,0.7353,"761","593579","780","602",1163,3079,0.4924,0.5076,0.2387,0.3306,0.355,0.0757,2,1,1,0,3,729,62.58,880.55,332.6
"高雄市","小港區港口里",1135314,10407,3329,0.0928,0.3055,0.6017,"1288","1420625","1103","660",1534,3767,0.4938,0.5062,0.1755,0.3286,0.4046,0.0913,5,4,1,0,1,998,64.64,740.1,301.38
"高雄市","小港區港明里",1091698,10407,3452,0.0359,0.2199,0.7442,"954","698799","732","563",1493,3992,0.4997,0.5003,0.2159,0.3252,0.3635,0.0954,3,1,2,2,0,842,56.66,731.21,273.47
"高雄市","小港區港南里",726528,10407,2420,0.0463,0.2198,0.7339,"592","506913","856","637",1364,2779,0.4635,0.5365,0.1893,0.3138,0.4163,0.0806,5,3,2,1,0,635,46.79,532.65,261.44
"高雄市","小港區港墘里",759893,10407,1877,0.0618,0.2483,0.6899,"575","498341","867","614",835,2136,0.5028,0.4972,0.2046,0.3198,0.3764,0.0993,2,1,1,2,2,520,62.35,910.05,355.76
"高雄市","小港區港興里",914193,10407,2408,0.0523,0.2176,0.7301,"731","609821","834","595",1154,2758,0.4909,0.5091,0.2034,0.2966,0.3673,0.1327,2,2,0,0,1,674,58.41,792.19,331.47
"高雄市","小港區港正里",842664,10407,2704,0.0551,0.2788,0.6661,"975","861079","883","662",1210,3162,0.4892,0.5108,0.2125,0.3185,0.3713,0.0977,4,3,1,6,1,782,64.36,696.42,266.5
"高雄市","小港區高松里",1714107,10407,3915,0.0398,0.2031,0.7571,"1129","854320","757","577",1881,4430,0.4941,0.5059,0.1853,0.3587,0.3643,0.0916,11,7,4,2,0,1117,59.38,911.27,386.93
"高雄市","小港區桂林里",3862278,10407,8011,0.0422,0.2334,0.7244,"2259","1755964","777","596",3531,9382,0.5019,0.4981,0.2418,0.3238,0.3677,0.0666,16,11,5,4,6,2207,62.57,1093.82,411.67
"高雄市","小港區合作里",1014535,10407,2677,0.0374,0.2174,0.7452,"721","541922","752","595",1160,3093,0.494,0.506,0.2208,0.3272,0.3598,0.0921,4,4,0,3,0,744,64.03,874.6,328.01
"高雄市","小港區宏亮里",1588211,10407,3448,0.0484,0.23,0.7216,"1002","828687","827","637",1595,4143,0.5206,0.4794,0.2513,0.3297,0.3526,0.0664,5,3,2,3,2,957,60.08,995.74,383.35
