"YM","CODEBASE","kW"
10507,"A6311-0860-00",65608
10507,"A6311-0861-00",62445
10507,"A6311-0862-00",88233
10506,"A6311-0862-00",186
10507,"A6311-0863-00",110894
10507,"A6311-0864-00",77248
10507,"A6311-0865-00",48323
10507,"A6311-0866-00",105169
10507,"A6311-0867-00",167581
10506,"A6311-0867-00",40
10507,"A6311-0868-00",171256
10506,"A6311-0868-00",1188
10507,"A6311-0869-00",101303
10507,"A6311-0870-00",57095
10506,"A6311-0870-00",2045
10507,"A6311-0871-00",48748
10507,"A6311-0872-00",124239
10507,"A6311-0873-00",46533
10507,"A6311-0874-00",44585
10506,"A6311-0874-00",25474
10507,"A6311-0875-00",79906
10507,"A6311-0876-00",113606
10507,"A6311-0877-00",68686
10507,"A6311-0878-00",121928
10507,"A6311-0879-00",78741
10507,"A6311-0880-00",69513
10507,"A6311-0881-00",85690
10507,"A6311-0882-00",65109
10507,"A6311-0883-00",71880
10507,"A6311-0884-00",109352
10506,"A6311-0884-00",105
10507,"A6311-0885-00",85607
10507,"A6311-0886-00",107903
10507,"A6311-0887-00",243928
10507,"A6311-0888-00",134697
10506,"A6311-0888-00",464
10507,"A6311-0889-00",72264
10507,"A6311-0890-00",98652
10507,"A6311-0891-00",40748
10507,"A6311-0892-00",102568
10507,"A6311-0893-00",63455
10507,"A6311-0895-00",49532
10507,"A6311-0897-00",142803
10506,"A6311-0897-00",5751
10507,"A6311-0898-00",44563
10506,"A6311-0898-00",80
10507,"A6311-0899-00",85775
10506,"A6311-0899-00",862
10507,"A6311-0900-00",79759
10507,"A6311-0901-00",108704
10507,"A6311-0902-00",56246
10507,"A6311-0903-00",26666
10507,"A6311-0904-00",96718
10507,"A6311-0905-00",45528
10507,"A6311-0906-00",55332
10507,"A6311-0907-00",127514
10506,"A6311-0907-00",1231
10507,"A6311-0908-00",103329
10507,"A6311-0909-00",79874
10507,"A6311-0910-00",95730
10507,"A6311-0911-00",197122
10506,"A6311-0911-00",867
10507,"A6311-0912-00",72831
10507,"A6311-0913-00",103309
10507,"A6311-0914-00",144642
10506,"A6311-0914-00",40
10507,"A6311-0915-00",93383
10507,"A6311-0916-00",85140
10507,"A6311-0917-00",89812
10507,"A6311-0918-00",104407
10507,"A6311-0919-00",106745
10506,"A6311-0919-00",40
10507,"A6311-0920-00",76392
10507,"A6311-0921-00",214456
10507,"A6311-0922-00",144347
10507,"A6311-0923-00",205141
10507,"A6311-0924-00",128234
10506,"A6311-0924-00",599
10507,"A6311-0925-00",120643
10507,"A6311-0926-00",95181
10507,"A6311-0927-00",55041
10507,"A6311-0928-00",24066
10507,"A6311-0929-00",209904
10507,"A6311-0930-00",62295
10507,"A6311-0931-00",42773
10507,"A6311-0932-00",90833
10506,"A6311-0932-00",40
10507,"A6311-0933-00",53158
10507,"A6311-0934-00",44043
10507,"A6311-0935-00",223345
10507,"A6311-0936-00",184204
10506,"A6311-0936-00",494
10507,"A6311-0937-00",107133
10507,"A6311-0938-00",41251
10507,"A6311-0939-00",122851
10507,"A6311-0940-00",109765
10507,"A6311-0941-00",47435
10507,"A6311-0942-00",92480
10507,"A6311-0943-00",205816
10506,"A6311-0943-00",119
10507,"A6311-0944-00",53015
10506,"A6311-0944-00",314
10507,"A6311-0945-00",31255
10507,"A6311-0946-00",150555
10507,"A6311-0947-00",107407
10507,"A6311-0948-00",22697
10507,"A6311-0949-00",43484
10507,"A6311-0950-00",137247
10507,"A6311-0951-00",102202
10507,"A6311-0952-00",346267
10507,"A6311-0953-00",57569
10507,"A6311-0954-00",113246
10507,"A6311-0955-00",126112
10507,"A6311-0956-00",140155
10507,"A6311-0957-00",153538
10506,"A6311-0957-00",80
10507,"A6311-0958-00",34368
10507,"A6311-0959-00",106664
10506,"A6311-0959-00",872
10507,"A6311-0960-00",115515
10506,"A6311-0960-00",135
10507,"A6311-0961-00",146606
10507,"A6311-0962-00",264586
10507,"A6311-0963-00",108602
10507,"A6311-0964-00",248128
10507,"A6311-0965-00",167397
10507,"A6311-0966-00",244048
10506,"A6311-0966-00",7120
10507,"A6311-0967-00",56375
10506,"A6311-0967-00",860
10507,"A6311-0968-00",210950
10507,"A6311-0969-00",78293
10507,"A6311-0970-00",161680
10506,"A6311-0970-00",596
10507,"A6311-0971-00",54524
10507,"A6311-0972-00",137895
10507,"A6311-0973-00",168791
10506,"A6311-0973-00",3644
10507,"A6311-0974-00",89478
10507,"A6311-0975-00",98740
10507,"A6311-0976-00",67595
10507,"A6311-0977-00",50819
10507,"A6311-0978-00",114499
10507,"A6311-0979-00",119787
10507,"A6311-0980-00",245458
10506,"A6311-0980-00",1028
10507,"A6311-0981-00",148714
10507,"A6311-0982-00",499831
10506,"A6311-0982-00",2411
10507,"A6311-0983-00",78741
10507,"A6311-0984-00",38877
10507,"A6311-0985-00",495305
10507,"A6311-0986-00",197171
10507,"A6311-0987-00",128597
10507,"A6311-0988-00",48630
10506,"A6311-0988-00",40
10507,"A6311-0989-00",249453
10507,"A6311-0990-00",55201
10507,"A6311-0991-00",147126
10507,"A6311-0992-00",85940
10507,"A6311-0993-00",199455
10507,"A6311-0994-00",122024
10507,"A6311-0995-00",219239
10507,"A6311-0996-00",69335
10507,"A6311-0997-00",101704
10507,"A6311-0998-00",55982
10507,"A6311-0999-00",266710
10506,"A6311-0999-00",4480
10507,"A6311-1000-00",98876
10507,"A6311-1001-00",67244
10507,"A6311-1002-00",148206
10507,"A6311-1003-00",115390
10506,"A6311-1003-00",2337
10507,"A6311-1004-00",101701
10507,"A6311-1005-00",219995
10507,"A6311-1006-00",61958
10507,"A6311-1007-00",210565
10506,"A6311-1007-00",40
10507,"A6311-1008-00",71376
10507,"A6311-1009-00",156072
10507,"A6311-1010-00",320863
10506,"A6311-1010-00",46944
10507,"A6311-1011-00",333547
10507,"A6311-1012-00",100394
10507,"A6311-1013-00",148969
10507,"A6311-1014-00",30903
10507,"A6311-1015-00",82973
10507,"A6311-1016-00",58489
10506,"A6311-1016-00",17244
10507,"A6311-1017-00",43892
10507,"A6311-1018-00",83219
10507,"A6311-1019-00",200443
10506,"A6311-1019-00",1152
10507,"A6311-1020-00",121755
10507,"A6311-1021-00",186655
10507,"A6311-1022-00",81690
10507,"A6311-1023-00",8779
10507,"A6311-1024-00",165381
10507,"A6311-1025-00",109103
10506,"A6311-1025-00",40
10507,"A6311-1027-00",122761
10506,"A6311-1027-00",868
10507,"A6311-1029-00",107390
10506,"A6311-1029-00",80
10507,"A6311-1030-00",72061
10507,"A6311-1031-00",83094
10507,"A6311-1032-00",132992
10506,"A6311-1032-00",40
10507,"A6311-1033-00",652475
10506,"A6311-1033-00",6922
10507,"A6311-1034-00",157778
10507,"A6311-1035-00",100789
10507,"A6311-1036-00",442512
10506,"A6311-1036-00",326
10507,"A6311-1037-00",80676
10507,"A6311-1038-00",110179
10507,"A6311-1039-00",308728
10506,"A6311-1039-00",74400
10507,"A6311-1040-00",122320
10507,"A6311-1041-00",38924
10507,"A6311-1042-00",109018
10506,"A6311-1042-00",71
10507,"A6311-1043-00",77770
10507,"A6311-1044-00",101737
10507,"A6311-1045-00",79629
10507,"A6311-1046-00",43309
10507,"A6311-1047-00",121092
10507,"A6311-1048-00",90015
10507,"A6311-1049-00",84526
10507,"A6311-1050-00",56218
10507,"A6311-1051-00",380012
10507,"A6311-1052-00",89682
10507,"A6311-1053-00",127834
10507,"A6311-1054-00",55561
10507,"A6311-1055-00",81243
10507,"A6311-1056-00",79592
10507,"A6311-1057-00",249601
10507,"A6311-1058-00",50837
10507,"A6311-1060-00",62079
10507,"A6311-1061-00",155785
10506,"A6311-1061-00",40
10507,"A6311-1062-00",85891
10507,"A6311-1063-00",78903
10507,"A6311-1064-00",100520
10507,"A6311-1065-00",81855
10507,"A6311-1066-00",55173
10507,"A6311-1067-00",69476
10507,"A6311-1068-00",76671
10507,"A6311-1069-00",106157
10507,"A6311-1070-00",87928
10507,"A6311-1072-00",90954
10507,"A6311-1073-00",125340
10507,"A6311-1074-00",109463
10507,"A6311-1075-00",98706
10507,"A6311-1076-00",422765
10506,"A6311-1076-00",71549
10507,"A6311-1077-00",119165
10507,"A6311-1078-00",1001419
10506,"A6311-1078-00",700
10507,"A6311-1079-00",42509
10507,"A6311-1080-00",94457
10507,"A6311-1081-00",80172
10507,"A6311-1082-00",102178
10506,"A6311-1082-00",937
10507,"A6311-1083-00",138192
10506,"A6311-1083-00",709
10507,"A6311-1084-00",71970
10507,"A6311-1085-00",76204
10506,"A6311-1085-00",80
10507,"A6311-1086-00",110879
10507,"A6311-1087-00",32150
10507,"A6311-1088-00",56847
10507,"A6311-1089-00",102087
10507,"A6311-1090-00",183555
10507,"A6311-1091-00",239087
10507,"A6311-1092-00",178580
10507,"A6311-1093-00",192438
10507,"A6311-1094-00",76000
10506,"A6311-1094-00",271
10507,"A6311-1095-00",82662
10507,"A6311-1096-00",282610
10507,"A6311-1097-00",62152
10507,"A6311-1098-00",105711
10507,"A6311-1099-00",91882
10506,"A6311-1099-00",604
10507,"A6311-1100-00",103944
10507,"A6311-1101-00",119789
10507,"A6311-1102-00",163645
10507,"A6311-1103-00",83618
10506,"A6311-1103-00",565
10507,"A6311-1104-00",83590
10507,"A6311-1105-00",58672
10507,"A6311-1106-00",71208
10506,"A6311-1106-00",8687
10507,"A6311-1107-00",77304
10507,"A6311-1108-00",61008
10507,"A6311-1109-00",135369
10507,"A6311-1110-00",123561
10507,"A6311-1111-00",87642
10507,"A6311-1112-00",195347
10507,"A6311-1113-00",45463
10507,"A6311-1114-00",120050
10507,"A6311-1115-00",86218
10507,"A6311-1116-00",129001
10506,"A6311-1116-00",284
10507,"A6311-1117-00",37967
10507,"A6311-1118-00",35786
10507,"A6311-1119-00",197929
10507,"A6311-1120-00",108065
10507,"A6311-1121-00",56214
10507,"A6311-1122-00",105797
10507,"A6311-1123-00",146753
10507,"A6311-1124-00",131323
10506,"A6311-1124-00",935
10507,"A6311-1125-00",84218
10506,"A6311-1125-00",545
10507,"A6311-1126-00",81012
10507,"A6311-1127-00",124647
10507,"A6311-1128-00",89103
10507,"A6311-1129-00",59780
10507,"A6311-1130-00",108449
10507,"A6311-1131-00",115220
10507,"A6311-1132-00",80196
10507,"A6311-1133-00",58387
10507,"A6311-1134-00",111333
10507,"A6311-1135-00",47426
10507,"A6311-1136-00",76438
10507,"A6311-1137-00",61616
10507,"A6311-1138-00",266167
10507,"A6311-1139-00",106715
10507,"A6311-1140-00",58019
10507,"A6311-1142-00",90378
10507,"A6311-1143-00",6862
10507,"A6311-1144-00",68811
10507,"A6311-1145-00",140900
10506,"A6311-1145-00",1102
10507,"A6311-1146-00",216066
10506,"A6311-1146-00",1321
10507,"A6311-1147-00",115386
10507,"A6311-1148-00",82499
10507,"A6311-1149-00",144927
10506,"A6311-1149-00",7051
10507,"A6311-1150-00",75897
10507,"A6311-1151-00",68656
10507,"A6311-1152-00",76780
10507,"A6311-1153-00",146150
10507,"A6311-1154-00",11756
10507,"A6311-1155-00",80511
10507,"A6311-1156-00",95593
10506,"A6311-1156-00",423
10507,"A6311-1158-00",81753
10506,"A6311-1158-00",1032
10507,"A6311-1159-00",121920
10506,"A6311-1159-00",2200
10507,"A6311-1160-00",84606
10506,"A6311-1160-00",40
10507,"A6311-1161-00",113478
10507,"A6311-1162-00",106186
10506,"A6311-1162-00",6806
10507,"A6311-1163-00",248571
10507,"A6311-1164-00",139504
10507,"A6311-1165-00",70163
10507,"A6311-1167-00",91462
10507,"A6311-1168-00",61410
10507,"A6311-1169-00",74495
10507,"A6311-1170-00",96149
10507,"A6311-1171-00",81798
10506,"A6311-1171-00",1847
10507,"A6311-1172-00",99866
10507,"A6311-1173-00",49912
10507,"A6311-1174-00",131074
10506,"A6311-1174-00",560
10507,"A6311-1175-00",136295
10507,"A6311-1176-00",121688
10507,"A6311-1177-00",84799
10507,"A6311-1178-00",54771
10507,"A6311-1179-00",201811
10507,"A6311-1180-00",64298
10507,"A6311-1181-00",174972
10507,"A6311-1182-00",162601
10507,"A6311-1183-00",100826
10506,"A6311-1183-00",98
10507,"A6311-1184-00",71655
10506,"A6311-1184-00",744
10507,"A6311-1185-00",222143
10506,"A6311-1185-00",2637
10507,"A6311-1186-00",62194
10507,"A6311-1187-00",114098
10506,"A6311-1187-00",40
10507,"A6311-1188-00",82802
10507,"A6311-1189-00",122168
10507,"A6311-1190-00",121216
10506,"A6311-1190-00",1092
10507,"A6311-1191-00",87940
10507,"A6311-1193-00",74939
10507,"A6311-1194-00",114769
10507,"A6311-1195-00",153408
10506,"A6311-1195-00",2140
10507,"A6311-1196-00",88085
10507,"A6311-1197-00",94381
10507,"A6311-1198-00",89817
10506,"A6311-1198-00",386
10507,"A6311-1199-00",66487
10507,"A6311-1200-00",79489
10507,"A6311-1201-00",93164
10507,"A6311-1202-00",74391
10506,"A6311-1202-00",1668
10507,"A6311-1204-00",229614
10507,"A6311-1205-00",152692
10507,"A6311-1206-00",101882
10507,"A6311-1207-00",77047
10507,"A6311-1208-00",77536
10506,"A6311-1208-00",48
10507,"A6311-1210-00",165428
10507,"A6311-1212-00",389798
10506,"A6311-1212-00",40
10507,"A6311-1213-00",102105
10507,"A6311-1214-00",35457
10507,"A6311-1215-00",178654
10507,"A6311-1216-00",92204
10507,"A6311-1217-00",93965
10506,"A6311-1217-00",466
10507,"A6311-1218-00",98692
10507,"A6311-1219-00",104141
10507,"A6311-1220-00",92662
10506,"A6311-1220-00",140
10507,"A6311-1221-00",144772
10506,"A6311-1221-00",724
10507,"A6311-1222-00",106276
10507,"A6311-1223-00",19253
10507,"A6311-1224-00",51611
10507,"A6311-1225-00",76568
10507,"A6311-1226-00",121978
10507,"A6311-1227-00",152884
10507,"A6311-1228-00",43447
10507,"A6311-1229-00",119635
10507,"A6311-1230-00",152991
10506,"A6311-1230-00",40
10507,"A6311-1231-00",149367
10507,"A6311-1232-00",68400
10507,"A6311-1233-00",93778
10507,"A6311-1234-00",94386
10507,"A6311-1235-00",178869
10507,"A6311-1236-00",51086
10507,"A6311-1237-00",61122
10507,"A6311-1238-00",123939
10507,"A6311-1239-00",54589
10507,"A6311-1240-00",103440
10507,"A6311-1241-00",89533
10507,"A6311-1242-00",81353
10507,"A6311-1243-00",82273
10507,"A6311-1244-00",105707
10507,"A6311-1245-00",135714
10507,"A6311-1246-00",128534
10507,"A6311-1247-00",104650
10507,"A6311-1248-00",67727
10507,"A6311-1249-00",178237
10506,"A6311-1249-00",1792
10507,"A6311-1250-00",77705
10506,"A6311-1250-00",34895
10507,"A6311-1251-00",70034
10507,"A6311-1252-00",113682
10507,"A6311-1253-00",76235
10507,"A6311-1254-00",1040
10507,"A6311-1255-00",180756
10507,"A6311-1256-00",46587
10507,"A6311-1257-00",57388
10507,"A6311-1258-00",115851
10506,"A6311-1258-00",919
10507,"A6311-1259-00",37255
10507,"A6311-1260-00",66584
10507,"A6311-1261-00",88385
10507,"A6311-1262-00",64127
10506,"A6311-1262-00",40
10507,"A6311-1265-00",144042
10506,"A6311-1265-00",534
10507,"A6311-1266-00",95267
10507,"A6311-1267-00",146348
10507,"A6311-1268-00",54612
10507,"A6311-1269-00",53725
10507,"A6311-1270-00",3186
10507,"A6311-1272-00",97699
10507,"A6311-1273-00",40465
10507,"A6311-1274-00",169242
10506,"A6311-1274-00",515
10507,"A6311-1275-00",86070
10507,"A6311-1277-00",118521
10507,"A6312-0001-00",10089
10507,"A6312-0002-00",11569
10507,"A6312-0003-00",2937
10507,"A6312-0004-00",43788
10507,"A6312-0005-00",148678
10507,"A6312-0006-00",21423
10507,"A6312-0007-00",150409
10507,"A6312-0008-00",58773
10506,"A6312-0009-00",10092
10507,"A6312-0010-00",34347
10506,"A6312-0011-00",61344
10506,"A6312-0012-00",42860
10507,"A6312-0013-00",43880
10507,"A6312-0014-00",39710
10506,"A6312-0014-00",2748
10506,"A6312-0015-00",19856
10506,"A6312-0016-00",13801
10507,"A6312-0017-00",35044
10507,"A6312-0018-00",57254
10507,"A6312-0019-00",34298
10507,"A6312-0020-00",40233
10507,"A6312-0021-00",33349
10507,"A6312-0022-00",29625
10507,"A6312-0023-00",29656
10506,"A6312-0024-00",36727
10507,"A6312-0025-00",32710
10507,"A6312-0026-00",51873
10507,"A6312-0027-00",115603
10507,"A6312-0028-00",127922
10506,"A6312-0029-00",23999
10506,"A6312-0030-00",39971
10506,"A6312-0031-00",92309
10507,"A6312-0032-00",162276
10506,"A6312-0032-00",1113
10507,"A6312-0033-00",44856
10506,"A6312-0033-00",392
10507,"A6312-0034-00",24160
10506,"A6312-0034-00",38163
10507,"A6312-0035-00",22672
10506,"A6312-0035-00",7600
10507,"A6312-0036-00",105127
10507,"A6312-0037-00",14958
10506,"A6312-0038-00",51586
10507,"A6312-0039-00",1015
10506,"A6312-0039-00",64311
10507,"A6312-0040-00",23066
10507,"A6312-0041-00",59841
10506,"A6312-0041-00",579
10507,"A6312-0042-00",50224
10506,"A6312-0043-00",5142
10506,"A6312-0044-00",56072
10506,"A6312-0045-00",57116
10506,"A6312-0046-00",39911
10507,"A6312-0047-00",13380
10506,"A6312-0048-00",43332
10507,"A6312-0049-00",42911
10506,"A6312-0050-00",83630
10506,"A6312-0051-00",45183
10506,"A6312-0052-00",327
10506,"A6312-0053-00",15848
10507,"A6312-0054-00",564
10506,"A6312-0054-00",34407
10506,"A6312-0055-00",5212
10507,"A6312-0056-00",60611
10506,"A6312-0056-00",53145
10507,"A6312-0057-00",42460
10507,"A6312-0058-00",625
10506,"A6312-0058-00",63343
10507,"A6312-0059-00",9028
10507,"A6312-0060-00",17976
10506,"A6312-0060-00",16785
10507,"A6312-0061-00",13357
10506,"A6312-0061-00",45552
10506,"A6312-0062-00",61394
10506,"A6312-0063-00",26728
10507,"A6312-0064-00",54970
10507,"A6312-0065-00",69797
10506,"A6312-0065-00",627
10507,"A6312-0066-00",48318
10507,"A6312-0067-00",133155
10506,"A6312-0068-00",4799
10506,"A6312-0069-00",92592
10506,"A6312-0070-00",31326
10507,"A6312-0071-00",119530
10507,"A6312-0072-00",28990
10507,"A6312-0073-00",5278
10506,"A6312-0073-00",69117
10507,"A6312-0074-00",86139
10506,"A6312-0075-00",58900
10507,"A6312-0076-00",31220
10507,"A6312-0077-00",80293
10506,"A6312-0077-00",40
10507,"A6312-0078-00",68446
10507,"A6312-0079-00",61533
10507,"A6312-0080-00",180026
10507,"A6312-0081-00",92763
10506,"A6312-0081-00",31579
10507,"A6312-0082-00",97910
10506,"A6312-0082-00",10486
10507,"A6312-0083-00",81194
10507,"A6312-0084-00",65902
10507,"A6312-0085-00",1177
10506,"A6312-0085-00",69638
10507,"A6312-0086-00",11815
10506,"A6312-0086-00",76402
10507,"A6312-0087-00",63880
10506,"A6312-0087-00",1120
10506,"A6312-0088-00",6883
10507,"A6312-0089-00",73564
10506,"A6312-0089-00",40
10507,"A6312-0090-00",26336
10507,"A6312-0091-00",62236
10506,"A6312-0091-00",2622
10507,"A6312-0092-00",40
10506,"A6312-0092-00",89798
10506,"A6312-0093-00",43750
10507,"A6312-0094-00",24205
10507,"A6312-0095-00",1560
10506,"A6312-0095-00",77277
10507,"A6312-0096-00",32717
10507,"A6312-0098-00",1898
10506,"A6312-0098-00",69885
10507,"A6312-0099-00",146998
10506,"A6312-0099-00",6518
10507,"A6312-0100-00",39816
10506,"A6312-0101-00",603
10507,"A6312-0103-00",101595
10506,"A6312-0103-00",222
10507,"A6312-0104-00",23213
10507,"A6312-0105-00",61079
10507,"A6312-0106-00",37601
10507,"A6312-0107-00",137095
10506,"A6312-0107-00",10228
10507,"A6312-0108-00",97797
10507,"A6312-0109-00",78706
10507,"A6312-0110-00",17640
10506,"A6312-0110-00",66829
10507,"A6312-0111-00",30329
10506,"A6312-0111-00",65858
10507,"A6312-0112-00",1227
10506,"A6312-0112-00",60713
10507,"A6312-0113-00",102962
10507,"A6312-0114-00",69104
10506,"A6312-0114-00",40
10507,"A6312-0115-00",15047
10506,"A6312-0115-00",63057
10507,"A6312-0117-00",56136
10507,"A6312-0118-00",71111
10506,"A6312-0118-00",40
10507,"A6312-0119-00",127503
10507,"A6312-0120-00",53464
10506,"A6312-0120-00",40
10507,"A6312-0121-00",80
10506,"A6312-0121-00",83289
10507,"A6312-0122-00",71631
10507,"A6312-0123-00",66363
10507,"A6312-0124-00",62690
10507,"A6312-0125-00",66824
10506,"A6312-0125-00",737
10507,"A6312-0126-00",290616
10506,"A6312-0126-00",135147
10507,"A6312-0127-00",114175
10506,"A6312-0127-00",428
10507,"A6312-0128-00",63947
10507,"A6312-0129-00",2680
10506,"A6312-0129-00",78793
10507,"A6312-0130-00",79983
10507,"A6312-0131-00",51420
10506,"A6312-0132-00",76514
10506,"A6312-0133-00",31042
10506,"A6312-0134-00",2141
10507,"A6312-0135-00",50460
10506,"A6312-0136-00",54306
10507,"A6312-0137-00",41541
10507,"A6312-0138-00",97461
10507,"A6312-0139-00",6040
10506,"A6312-0139-00",34008
10507,"A6312-0140-00",33671
10506,"A6312-0140-00",43
10507,"A6312-0141-00",7088
10506,"A6312-0141-00",40
10507,"A6312-0142-00",90749
10507,"A6312-0143-00",132599
10507,"A6312-0144-00",117272
10507,"A6312-0145-00",50566
10507,"A6312-0146-00",74969
10507,"A6312-0147-00",91277
10506,"A6312-0148-00",48796
10507,"A6312-0149-00",64309
10507,"A6312-0150-00",140991
10506,"A6312-0150-00",2044
10507,"A6312-0151-00",52531
10507,"A6312-0152-00",81603
10507,"A6312-0153-00",65186
10507,"A6312-0154-00",48932
10506,"A6312-0154-00",197
10507,"A6312-0155-00",111736
10507,"A6312-0156-00",109823
10507,"A6312-0157-00",43830
10506,"A6312-0157-00",40
10507,"A6312-0159-00",3147
10507,"A6312-0160-00",204494
10507,"A6312-0162-00",4208
10506,"A6312-0162-00",140680
10507,"A6312-0163-00",62685
10506,"A6312-0163-00",1732
10507,"A6312-0164-00",21081
10506,"A6312-0164-00",1161
10507,"A6312-0165-00",5389
10506,"A6312-0166-00",40426
10507,"A6312-0166-00",416
10507,"A6312-0167-00",47608
10507,"A6312-0168-00",80278
10506,"A6312-0168-00",1393
10507,"A6312-0169-00",3040
10506,"A6312-0169-00",57765
10507,"A6312-0170-00",72329
10507,"A6312-0171-00",96370
10506,"A6312-0171-00",178
10506,"A6312-0172-00",38566
10507,"A6312-0173-00",100477
10506,"A6312-0173-00",576
10507,"A6312-0174-00",20119
10507,"A6312-0175-00",110759
10507,"A6312-0176-00",99550
10507,"A6312-0177-00",62728
10507,"A6312-0178-00",77830
10507,"A6312-0179-00",53683
10506,"A6312-0180-00",51627
10507,"A6312-0181-00",99086
10507,"A6312-0182-00",75245
10506,"A6312-0182-00",5812
10507,"A6312-0183-00",2371
10506,"A6312-0183-00",62375
10507,"A6312-0184-00",143766
10507,"A6312-0185-00",24095
10507,"A6312-0186-00",74801
10507,"A6312-0187-00",83183
10507,"A6312-0188-00",101596
10506,"A6312-0189-00",52068
10507,"A6312-0190-00",18235
10506,"A6312-0191-00",71959
10507,"A6312-0192-00",70519
10507,"A6312-0193-00",50621
10506,"A6312-0193-00",525
10507,"A6312-0194-00",32155
10507,"A6312-0195-00",150902
