"統計年月","行政區域","納稅單位_n","綜合所得總額_n","綜合所得平均數_n","綜合所得中位數_n"
10407,"前鎮區瑞華里",1484,1279329,862,628
10407,"前鎮區瑞隆里",1002,746820,745,586
10407,"前鎮區瑞南里",1332,1016805,763,598
10407,"前鎮區瑞平里",1162,951675,819,611
10407,"前鎮區瑞文里",717,575000,802,543
10407,"前鎮區瑞西里",819,580587,709,575
10407,"前鎮區瑞祥里",1445,1249483,865,636
10407,"前鎮區瑞興里",745,574394,771,591
10407,"前鎮區瑞竹里",443,352249,795,640
10407,"前鎮區盛豐里",911,757038,831,596
10407,"前鎮區盛興里",869,836600,963,608
10407,"前鎮區西甲里",664,637693,960,646
10407,"前鎮區西山里",1196,1082866,905,612
10407,"前鎮區信德里",547,360821,660,544
10407,"前鎮區信義里",347,237431,684,536
10407,"前鎮區興邦里",987,954234,967,738
10407,"前鎮區興東里",1818,1764154,970,663
10407,"前鎮區興化里",167,122447,733,496
10407,"前鎮區興仁里",154,91770,596,499
10407,"前鎮區興中里",916,728108,795,545
10407,"前鎮區振興里",754,779394,1034,703
10407,"前鎮區鎮北里",267,193367,724,533
10407,"前鎮區鎮昌里",524,382742,730,547
10407,"前鎮區鎮東里",482,342728,711,553
10407,"前鎮區鎮海里",1279,1046362,818,589
10407,"前鎮區鎮榮里",578,361791,626,485
10407,"前鎮區鎮陽里",259,188538,728,571
10407,"前鎮區鎮中里",212,141250,666,488
10407,"前鎮區忠誠里",633,461344,729,645
10407,"前鎮區忠純里",1419,1021685,720,593
10407,"前鎮區忠孝里",875,947178,1082,645
10407,"前鎮區竹北里",657,546186,831,605
10407,"前鎮區竹東里",717,522163,728,548
10407,"前鎮區竹南里",2360,2454770,1040,779
10407,"前鎮區竹內里",809,629886,779,589
10407,"前鎮區竹西里",1321,1236305,936,692
10407,"前鎮區竹中里",1210,1025814,848,630
10407,"橋頭區白樹里",897,716372,799,600
10407,"橋頭區筆秀里",470,350944,747,570
10407,"橋頭區德松里",398,330093,829,661
10407,"橋頭區頂鹽里",351,266810,760,589
10407,"橋頭區東林里",736,545402,741,594
10407,"橋頭區甲北里",573,395585,690,501
10407,"橋頭區甲南里",729,502184,689,521
10407,"橋頭區橋南里",385,298075,774,617
10407,"橋頭區橋頭里",736,739941,1005,720
10407,"橋頭區三德里",219,146106,667,521
10407,"橋頭區仕豐里",733,570716,779,582
10407,"橋頭區仕和里",1228,942173,767,581
10407,"橋頭區仕隆里",729,613820,842,630
10407,"橋頭區西林里",423,322352,762,596
10407,"橋頭區新莊里",624,631717,1012,677
10407,"橋頭區芋寮里",385,308687,802,599
10407,"橋頭區中崎里",190,137179,722,583
10407,"仁武區八卦里",4372,3763402,861,680
10407,"仁武區赤山里",1555,1312478,844,647
10407,"仁武區大灣里",936,711370,760,577
10407,"仁武區高楠里",465,281408,605,486
10407,"仁武區後安里",653,425875,652,536
10407,"仁武區考潭里",734,598880,816,564
10407,"仁武區仁慈里",689,685209,994,723
10407,"仁武區仁福里",162,114061,704,475
10407,"仁武區仁和里",1095,1006435,919,698
10407,"仁武區仁武里",1541,1141468,741,570
10407,"仁武區灣內里",1830,1550630,847,640
10407,"仁武區文武里",2440,1878932,770,599
10407,"仁武區烏林里",945,583718,618,509
10407,"仁武區五和里",1092,812623,744,599
10407,"仁武區中華里",369,219858,596,487
10407,"仁武區竹後里",600,417219,695,548
10407,"三民區安邦里",1191,1034704,869,622
10407,"三民區安東里",1075,1015027,944,635
10407,"三民區安發里",1491,1401751,940,606
10407,"三民區安和里",838,743338,887,587
10407,"三民區安吉里",1465,1336213,912,625
10407,"三民區安康里",608,370066,609,510
10407,"三民區安寧里",386,248179,643,517
10407,"三民區安生里",468,373583,798,553
10407,"三民區安泰里",1271,1126607,886,621
10407,"三民區安宜里",971,789621,813,583
10407,"三民區寶安里",2289,2110999,922,643
10407,"三民區寶德里",1562,1300353,832,596
10407,"三民區寶國里",2464,2366169,960,700
10407,"三民區寶華里",1125,1073345,954,694
10407,"三民區寶龍里",1285,1192084,928,621
10407,"三民區寶民里",1014,910280,898,641
10407,"三民區寶慶里",890,699580,786,579
10407,"三民區寶盛里",1699,1534541,903,664
10407,"三民區寶獅里",1169,1018368,871,615
10407,"三民區寶泰里",1186,1032447,871,594
10407,"三民區寶興里",2088,1870340,896,614
10407,"三民區寶業里",1587,1490491,939,665
10407,"三民區寶玉里",2526,2267894,898,659
10407,"三民區寶中里",940,732817,780,555
10407,"三民區寶珠里",1620,1350695,834,605
10407,"三民區本安里",1529,1540255,1007,666
10407,"三民區本館里",2631,2236249,850,626
10407,"三民區本和里",2392,2225939,931,680
10407,"三民區本上里",1643,1892604,1152,764
10407,"三民區本文里",657,521560,794,569
10407,"三民區本武里",482,422715,877,662
10407,"三民區本揚里",2421,2396534,990,700
10407,"三民區本元里",1703,1573976,924,653
10407,"三民區博愛里",393,302833,577.5,463.5
10407,"三民區博惠里",1353,1194676,883,595
10407,"三民區川東里",360,283468,787,597
10407,"三民區達德里",536,563666,1052,642
10407,"三民區達明里",521,452259,868,574
10407,"三民區達仁里",514,467426,909,625
10407,"三民區達勇里",332,330168,994,666
10407,"三民區德北里",601,512122,852,627
10407,"三民區德東里",272,217756,801,573
10407,"三民區德仁里",659,746519,1133,644
10407,"三民區德西里",276,256807,930,630
10407,"三民區德行里",365,328826,901,608
10407,"三民區德智里",735,669704,911,614
10407,"三民區鼎金里",1033,809123,783,618
10407,"三民區鼎力里",1169,982599,841,622
10407,"三民區鼎強里",1124,850660,757,584
10407,"三民區鼎盛里",2224,1847973,831,633
10407,"三民區鼎泰里",6838,7618972,1114,793
10407,"三民區鼎西里",2051,1603479,782,608
10407,"三民區鼎中里",1082,901513,833,596
10407,"三民區豐裕里",730,511431,701,531
10407,"三民區鳳北里",400,294902,737,534
10407,"三民區鳳南里",253,180417,713,535
10407,"三民區港東里",406,328199,808,524
10407,"三民區港西里",192,141679,738,552
10407,"三民區港新里",508,501726,988,614
10407,"三民區建東里",330,235775,714,571
10407,"三民區精華里",512,467066,912,620
10407,"三民區力行里",346,233556,675,485
10407,"三民區立誠里",226,212904,942,574
10407,"三民區立德里",365,282575,774,575
10407,"三民區立業里",278,215749,776,596
10407,"三民區民享里",726,640329,882,599
10407,"三民區千北里",352,253571,720,528
10407,"三民區千秋里",558,337119,604,505
10407,"三民區千歲里",355,289156,815,555
10407,"三民區十美里",622,545543,877,613
10407,"三民區十全里",494,452763,917,628
10407,"三民區同德里",943,880429,934,625
10407,"三民區灣愛里",745,517481,695,549
10407,"三民區灣成里",637,508073,798,622
10407,"三民區灣復里",1020,748150,733,555
10407,"三民區灣華里",803,648071,807,607
10407,"三民區灣利里",933,658679,706,545
10407,"三民區灣勝里",555,387063,697,524
10407,"三民區灣興里",615,723703,1177,722
10407,"三民區灣中里",1601,1265835,791,602
10407,"三民區灣子里",1168,1041597,892,659
10407,"三民區興德里",516,438725,850,640
10407,"三民區裕民里",384,341568,889,671
10407,"三民區長明里",361,285599,791,516
10407,"三民區正順里",1134,997190,879,626
10407,"三民區正興里",3817,3715153,973,722
10407,"杉林區集來里",168,94526,563,424
10407,"杉林區木梓里",96,47377,494,457
10407,"杉林區杉林里",127,60314,475,375
10407,"杉林區上平里",305,181985,597,470
10407,"杉林區新庄里",276,179939,652,514
10407,"杉林區月眉里",545,345602,634,532
10407,"杉林區月美里",208,152187,732,544
10407,"桃源區寶山里",98,71434,729,610
10407,"桃源區復興里",41,26785,653,533
10407,"桃源區高中里",78,66254,849,686
10407,"桃源區建山里",121,69349,573,478
10407,"桃源區拉芙蘭里",50,35738,715,568
10407,"桃源區梅山里",51,24765,486,483
10407,"桃源區勤和里",37,20950,566,572
10407,"桃源區桃源里",139,88066,634,508
10407,"田寮區崇德里",175,105028,600,494
10407,"田寮區大同里",66,34474,522,450
10407,"田寮區古亭里",82,41387,505,430
10407,"田寮區鹿埔里",70,34773,497,408
10407,"田寮區南安里",193,107320,556,449
10407,"田寮區七星里",114,82016,719,596
10407,"田寮區三和里",62,38288,618,453
10407,"田寮區田寮里",64,46702,730,567
10407,"田寮區西德里",131,74011,565,434
10407,"田寮區新興里",326,233459,716,540
10407,"小港區大苓里",868,699042,805,564
10407,"小港區大坪里",659,484204,735,603
10407,"小港區店鎮里",1923,1592805,828,605
10407,"小港區二苓里",1226,994511,811,592
10407,"小港區鳳宮里",701,547402,781,583
10407,"小港區鳳林里",855,634698,742,577
10407,"小港區鳳鳴里",788,602166,764,599
10407,"小港區鳳森里",644,511926,795,632
10407,"小港區鳳興里",690,519795,753,600
10407,"小港區鳳源里",998,769738,771,610
10407,"小港區港后里",761,593579,780,602
10407,"小港區港口里",1288,1420625,1103,660
10407,"小港區港明里",954,698799,732,563
10407,"小港區港南里",592,506913,856,637
10407,"小港區港墘里",575,498341,867,614
10407,"小港區港興里",731,609821,834,595
10407,"小港區港正里",975,861079,883,662
10407,"小港區高松里",1129,854320,757,577
10407,"小港區桂林里",2259,1755964,777,596
10407,"小港區合作里",721,541922,752,595
10407,"小港區宏亮里",1002,828687,827,637
10407,"小港區濟南里",1263,1057553,837,650
10407,"小港區孔宅里",1151,851667,740,589
10407,"小港區六苓里",915,887337,970,703
10407,"小港區龍鳳里",858,707268,824,621
10407,"小港區坪頂里",1377,1074693,780,594
10407,"小港區青島里",629,450528,716,548
10407,"小港區三苓里",925,741712,802,605
10407,"小港區廈莊里",805,629176,782,590
10407,"小港區山東里",948,744612,785,617
10407,"小港區山明里",3107,2404758,774,603
10407,"小港區順苓里",1386,1124631,811,616
10407,"小港區松金里",812,633654,780,586
10407,"小港區松山里",1063,881964,830,648
10407,"小港區泰山里",1103,979698,888,703
10407,"小港區小港里",697,564922,811,573
10407,"小港區正苓里",1299,1051914,810,600
10407,"小港區中厝里",926,655669,708,528
10407,"新興區愛平里",340,339139,997,647
10407,"新興區成功里",409,518776,1268,702
10407,"新興區大明里",322,255457,793,564
10407,"新興區德生里",1143,1478111,1293,677
10407,"新興區德望里",753,755509,1003,644
10407,"新興區德政里",225,199775,888,617
10407,"新興區東坡里",385,321269,834,562
10407,"新興區光耀里",757,673023,889,632
10407,"新興區漢民里",253,208326,823,517
10407,"新興區浩然里",678,680244,1003,645
10407,"新興區華聲里",336,374846,1116,663
10407,"新興區建華里",280,346241,1237,546
10407,"新興區建興里",257,197027,767,516
10407,"新興區蕉園里",246,232961,947,623
10407,"新興區開平里",1239,1790383,1445,769
10407,"新興區黎明里",250,245960,984,500
10407,"新興區明莊里",179,182716,1021,557
10407,"新興區南港里",660,560270,849,567
10407,"新興區秋山里",264,190854,723,551
10407,"新興區仁聲里",301,272455,905,561
10407,"新興區榮治里",249,469683,1886,819
10407,"新興區順昌里",669,645357,965,598
10407,"新興區文昌里",1012,1239469,1225,720
10407,"新興區新江里",407,386762,950,518
10407,"新興區興昌里",634,651765,1028,652
10407,"新興區永寧里",505,477763,946,609
10407,"新興區玉衡里",267,207848,778,580
10407,"新興區長驛里",263,205780,782,546
10407,"新興區振成里",460,522026,1135,618
10407,"新興區振華里",430,462136,1075,616
10407,"新興區正氣里",523,567101,1084,633
10407,"新興區中東里",833,801711,962,578
10407,"鹽埕區博愛里",152,105410,693,465
10407,"鹽埕區慈愛里",95,81247,855,526
10407,"鹽埕區府北里",388,254504,656,468
10407,"鹽埕區港都里",296,227504,769,533
10407,"鹽埕區光明里",409,354986,868,586
10407,"鹽埕區河濱里",615,616597,1003,587
10407,"鹽埕區江南里",199,189490,952,560
10407,"鹽埕區江西里",338,318824,943,593
10407,"鹽埕區教仁里",669,1129047,1688,556
10407,"鹽埕區瀨南里",176,226222,1285,561
10407,"鹽埕區藍橋里",370,291633,788,630
10407,"鹽埕區陸橋里",308,250977,815,608
10407,"鹽埕區南端里",308,316146,1026,529
10407,"鹽埕區沙地里",219,371294,1695,607
10407,"鹽埕區壽星里",356,297828,837,584
10407,"鹽埕區新豐里",230,208918,908,589
10407,"鹽埕區新化里",166,107975,650,505
10407,"鹽埕區新樂里",317,280973,886,592
10407,"鹽埕區育仁里",251,211392,842,568
10407,"鹽埕區中山里",409,395879,968,597
10407,"鹽埕區中原里",218,162063,743,528
10407,"燕巢區安招里",875,622748,712,537
10407,"燕巢區東燕里",522,354480,679,518
10407,"燕巢區鳳雄里",597,457368,766,569
10407,"燕巢區橫山里",427,290071,679,523
10407,"燕巢區尖山里",225,157814,701,526
10407,"燕巢區角宿里",671,520365,776,538
10407,"燕巢區金山里",87,54801,630,484
10407,"燕巢區南燕里",933,668725,717,563
10407,"燕巢區瓊林里",595,412687,694,543
10407,"燕巢區深水里",576,354937,616,489
10407,"燕巢區西燕里",893,629209,705,550
10407,"永安區保寧里",666,456345,685,545
10407,"永安區維新里",1000,658110,658,534
10407,"永安區新港里",517,313056,606,486
10407,"永安區鹽田里",92,62211,676,565
10407,"永安區永安里",393,260035,662,518
10407,"永安區永華里",459,337190,735,540
10407,"梓官區赤東里",590,340328,577,478
10407,"梓官區赤崁里",504,307203,610,505
10407,"梓官區赤西里",187,111695,597,504
10407,"梓官區大舍里",966,608987,630,496
10407,"梓官區典寶里",813,606707,781.5,505
10407,"梓官區茄苳里",586,355161,606,503
10407,"梓官區禮蚵里",504,311891,619,486
10407,"梓官區同安里",269,192635,716,555
10407,"梓官區信蚵里",533,326085,612,471
10407,"梓官區智蚵里",701,462577,660,526
10407,"梓官區中崙里",315,222731,707,584
10407,"梓官區梓和里",688,473791,689,539
10407,"梓官區梓平里",416,303868,730,608
10407,"梓官區梓信里",619,441942,714,550
10407,"梓官區梓義里",562,414634,738,572
10407,"左營區菜公里",9078,9373976,1033,787
10407,"左營區城南里",148,102911,695,540
10407,"左營區崇實里",1124,1075074,786,741
10407,"左營區頂北里",147,101566,691,502
10407,"左營區頂西里",256,184123,719,566
10407,"左營區福山里",10403,10298364,990,753
10407,"左營區光輝里",886,706800,798,599
10407,"左營區果峰里",383,248276,648,541
10407,"左營區果惠里",344,224793,653,515
10407,"左營區果貿里",797,595033,747,622
10407,"左營區海勝里",1424,970788,682,569
10407,"左營區合群里",673,554601,1266.5,1152.5
10407,"左營區進學里",411,277578,675,536
10407,"左營區莒光里",545,361461,663,547
10407,"左營區路東里",214,175116,818,634
10407,"左營區廟北里",215,129708,603,442
10407,"左營區廟東里",171,102441,599,486
10407,"左營區明建里",338,312188,996,955.5
10407,"左營區埤北里",307,211404,689,550
10407,"左營區埤東里",245,255980,1045,504
10407,"左營區埤西里",294,222003,755,504
10407,"左營區屏山里",359,257783,718,548
10407,"左營區廍北里",91,80674,887,592
10407,"左營區廍南里",171,127163,744,494
10407,"左營區聖后里",222,137023,617,461
10407,"左營區聖南里",143,112090,784,565
10407,"左營區聖西里",71,48405,682,511
10407,"左營區尾北里",849,635603,749,578
10407,"左營區尾南里",160,97763,611,462
10407,"左營區尾西里",299,195973,655,511
10407,"左營區祥和里",66,44137,669,610
10407,"左營區新光里",4304,4395420,1021,746
10407,"左營區新上里",8358,9664150,1156,779
10407,"左營區新下里",4244,4375513,1031,738
10407,"左營區新中里",1548,1362923,880,602
10407,"左營區永清里",323,330707,925,747.5
10407,"左營區中北里",159,118474,745,533
10407,"左營區中南里",114,81032,711,526
10407,"左營區自助里",143,108906,762,631
10409,"阿蓮區阿蓮里",1333,989555,742,550
10409,"阿蓮區峯山里",283,167446,592,502
10409,"阿蓮區復安里",437,275740,631,493
10409,"阿蓮區崗山里",185,116776,631,471
10409,"阿蓮區港後里",544,388202,714,509
10409,"阿蓮區和蓮里",553,403485,730,540
10409,"阿蓮區南蓮里",805,549106,682,526
10409,"阿蓮區青旗里",364,245800,675,497
10409,"阿蓮區清蓮里",717,510297,712,532
10409,"阿蓮區石安里",298,197283,662,508
10409,"阿蓮區玉庫里",243,163788,674,516
10409,"阿蓮區中路里",533,405079,760,550
10409,"大寮區潮寮里",667,450829,676,540
